run: 16 | L: 4 | f_final: 1+1E-10 | flatness: 90 | dim: 2D | lattice: SS
Fri Jun 18 15:30:25 2021 | f: 1+1E0.235094/1+1E-10 | sweeps: 10000 | flat time: 0.007693s
Fri Jun 18 15:30:25 2021 | f: 1+1E-0.187942/1+1E-10 | sweeps: 10000 | flat time: 0.008073s
Fri Jun 18 15:30:25 2021 | f: 1+1E-0.546643/1+1E-10 | sweeps: 10000 | flat time: 0.008510s
Fri Jun 18 15:30:25 2021 | f: 1+1E-0.875664/1+1E-10 | sweeps: 10000 | flat time: 0.008577s
Fri Jun 18 15:30:25 2021 | f: 1+1E-1.190478/1+1E-10 | sweeps: 10000 | flat time: 0.008620s
Fri Jun 18 15:30:25 2021 | f: 1+1E-1.498346/1+1E-10 | sweeps: 10000 | flat time: 0.008588s
Fri Jun 18 15:30:25 2021 | f: 1+1E-1.802783/1+1E-10 | sweeps: 10000 | flat time: 0.008394s
Fri Jun 18 15:30:25 2021 | f: 1+1E-2.105512/1+1E-10 | sweeps: 10000 | flat time: 0.008310s
Fri Jun 18 15:30:25 2021 | f: 1+1E-2.407391/1+1E-10 | sweeps: 10000 | flat time: 0.008374s
Fri Jun 18 15:30:25 2021 | f: 1+1E-2.708846/1+1E-10 | sweeps: 20000 | flat time: 0.016448s
Fri Jun 18 15:30:25 2021 | f: 1+1E-3.010088/1+1E-10 | sweeps: 20000 | flat time: 0.015148s
Fri Jun 18 15:30:25 2021 | f: 1+1E-3.311224/1+1E-10 | sweeps: 30000 | flat time: 0.022751s
Fri Jun 18 15:30:25 2021 | f: 1+1E-3.612307/1+1E-10 | sweeps: 30000 | flat time: 0.022791s
Fri Jun 18 15:30:25 2021 | f: 1+1E-3.913363/1+1E-10 | sweeps: 20000 | flat time: 0.015117s
Fri Jun 18 15:30:25 2021 | f: 1+1E-4.214407/1+1E-10 | sweeps: 30000 | flat time: 0.022821s
Fri Jun 18 15:30:25 2021 | f: 1+1E-4.515443/1+1E-10 | sweeps: 30000 | flat time: 0.024548s
Fri Jun 18 15:30:25 2021 | f: 1+1E-4.816477/1+1E-10 | sweeps: 20000 | flat time: 0.015802s
Fri Jun 18 15:30:25 2021 | f: 1+1E-5.117508/1+1E-10 | sweeps: 40000 | flat time: 0.033047s
Fri Jun 18 15:30:25 2021 | f: 1+1E-5.418539/1+1E-10 | sweeps: 40000 | flat time: 0.033565s
Fri Jun 18 15:30:25 2021 | f: 1+1E-5.719570/1+1E-10 | sweeps: 20000 | flat time: 0.016738s
Fri Jun 18 15:30:25 2021 | f: 1+1E-6.020600/1+1E-10 | sweeps: 20000 | flat time: 0.016637s
Fri Jun 18 15:30:25 2021 | f: 1+1E-6.321630/1+1E-10 | sweeps: 40000 | flat time: 0.030333s
Fri Jun 18 15:30:25 2021 | f: 1+1E-6.622660/1+1E-10 | sweeps: 20000 | flat time: 0.014986s
Fri Jun 18 15:30:25 2021 | f: 1+1E-6.923690/1+1E-10 | sweeps: 20000 | flat time: 0.015038s
Fri Jun 18 15:30:26 2021 | f: 1+1E-7.224720/1+1E-10 | sweeps: 40000 | flat time: 0.030724s
Fri Jun 18 15:30:26 2021 | f: 1+1E-7.525750/1+1E-10 | sweeps: 40000 | flat time: 0.035680s
Fri Jun 18 15:30:26 2021 | f: 1+1E-7.826780/1+1E-10 | sweeps: 20000 | flat time: 0.018233s
Fri Jun 18 15:30:26 2021 | f: 1+1E-8.127810/1+1E-10 | sweeps: 20000 | flat time: 0.016776s
Fri Jun 18 15:30:26 2021 | f: 1+1E-8.428840/1+1E-10 | sweeps: 20000 | flat time: 0.017338s
Fri Jun 18 15:30:26 2021 | f: 1+1E-8.729870/1+1E-10 | sweeps: 30000 | flat time: 0.025479s
Fri Jun 18 15:30:26 2021 | f: 1+1E-9.030900/1+1E-10 | sweeps: 20000 | flat time: 0.016706s
Fri Jun 18 15:30:26 2021 | f: 1+1E-9.331930/1+1E-10 | sweeps: 30000 | flat time: 0.025117s
Fri Jun 18 15:30:26 2021 | f: 1+1E-9.632960/1+1E-10 | sweeps: 20000 | flat time: 0.015098s
Fri Jun 18 15:30:26 2021 | f: 1+1E-9.933990/1+1E-10 | sweeps: 30000 | flat time: 0.022763s
