run: 15 | L: 4 | f_final: 1+1E-10 | flatness: 90 | dim: 2D | lattice: SS
Fri Jun 18 15:30:24 2021 | f: 1+1E0.235094/1+1E-10 | sweeps: 10000 | flat time: 0.007021s
Fri Jun 18 15:30:24 2021 | f: 1+1E-0.187942/1+1E-10 | sweeps: 10000 | flat time: 0.007205s
Fri Jun 18 15:30:24 2021 | f: 1+1E-0.546643/1+1E-10 | sweeps: 10000 | flat time: 0.007563s
Fri Jun 18 15:30:24 2021 | f: 1+1E-0.875664/1+1E-10 | sweeps: 10000 | flat time: 0.007642s
Fri Jun 18 15:30:24 2021 | f: 1+1E-1.190478/1+1E-10 | sweeps: 10000 | flat time: 0.007628s
Fri Jun 18 15:30:24 2021 | f: 1+1E-1.498346/1+1E-10 | sweeps: 10000 | flat time: 0.007753s
Fri Jun 18 15:30:24 2021 | f: 1+1E-1.802783/1+1E-10 | sweeps: 10000 | flat time: 0.007697s
Fri Jun 18 15:30:24 2021 | f: 1+1E-2.105512/1+1E-10 | sweeps: 10000 | flat time: 0.007773s
Fri Jun 18 15:30:24 2021 | f: 1+1E-2.407391/1+1E-10 | sweeps: 10000 | flat time: 0.007742s
Fri Jun 18 15:30:24 2021 | f: 1+1E-2.708846/1+1E-10 | sweeps: 10000 | flat time: 0.007762s
Fri Jun 18 15:30:24 2021 | f: 1+1E-3.010088/1+1E-10 | sweeps: 20000 | flat time: 0.016060s
Fri Jun 18 15:30:24 2021 | f: 1+1E-3.311224/1+1E-10 | sweeps: 10000 | flat time: 0.008261s
Fri Jun 18 15:30:24 2021 | f: 1+1E-3.612307/1+1E-10 | sweeps: 30000 | flat time: 0.024363s
Fri Jun 18 15:30:24 2021 | f: 1+1E-3.913363/1+1E-10 | sweeps: 40000 | flat time: 0.033023s
Fri Jun 18 15:30:24 2021 | f: 1+1E-4.214407/1+1E-10 | sweeps: 30000 | flat time: 0.025816s
Fri Jun 18 15:30:24 2021 | f: 1+1E-4.515443/1+1E-10 | sweeps: 40000 | flat time: 0.033558s
Fri Jun 18 15:30:24 2021 | f: 1+1E-4.816477/1+1E-10 | sweeps: 60000 | flat time: 0.045752s
Fri Jun 18 15:30:24 2021 | f: 1+1E-5.117508/1+1E-10 | sweeps: 20000 | flat time: 0.015329s
Fri Jun 18 15:30:24 2021 | f: 1+1E-5.418539/1+1E-10 | sweeps: 370000 | flat time: 0.307014s
Fri Jun 18 15:30:25 2021 | f: 1+1E-5.719570/1+1E-10 | sweeps: 50000 | flat time: 0.040162s
Fri Jun 18 15:30:25 2021 | f: 1+1E-6.020600/1+1E-10 | sweeps: 110000 | flat time: 0.088233s
Fri Jun 18 15:30:25 2021 | f: 1+1E-6.321630/1+1E-10 | sweeps: 40000 | flat time: 0.033338s
Fri Jun 18 15:30:25 2021 | f: 1+1E-6.622660/1+1E-10 | sweeps: 30000 | flat time: 0.025413s
Fri Jun 18 15:30:25 2021 | f: 1+1E-6.923690/1+1E-10 | sweeps: 40000 | flat time: 0.032678s
Fri Jun 18 15:30:25 2021 | f: 1+1E-7.224720/1+1E-10 | sweeps: 100000 | flat time: 0.076074s
Fri Jun 18 15:30:25 2021 | f: 1+1E-7.525750/1+1E-10 | sweeps: 30000 | flat time: 0.022897s
Fri Jun 18 15:30:25 2021 | f: 1+1E-7.826780/1+1E-10 | sweeps: 40000 | flat time: 0.033709s
Fri Jun 18 15:30:25 2021 | f: 1+1E-8.127810/1+1E-10 | sweeps: 110000 | flat time: 0.092685s
Fri Jun 18 15:30:25 2021 | f: 1+1E-8.428840/1+1E-10 | sweeps: 10000 | flat time: 0.008344s
Fri Jun 18 15:30:25 2021 | f: 1+1E-8.729870/1+1E-10 | sweeps: 60000 | flat time: 0.046657s
Fri Jun 18 15:30:25 2021 | f: 1+1E-9.030900/1+1E-10 | sweeps: 30000 | flat time: 0.023117s
Fri Jun 18 15:30:25 2021 | f: 1+1E-9.331930/1+1E-10 | sweeps: 30000 | flat time: 0.023408s
Fri Jun 18 15:30:25 2021 | f: 1+1E-9.632960/1+1E-10 | sweeps: 30000 | flat time: 0.023796s
Fri Jun 18 15:30:25 2021 | f: 1+1E-9.933990/1+1E-10 | sweeps: 40000 | flat time: 0.033112s
