q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.727764 1 0.727764 63998430 63998415 0 1
1 31 0.791250 1 0.791250 63998430 63998415 0 1
2 31 1.600303 2 0.800152 128037757 92937066 35100676 0
3 31 2.423519 3 0.807840 192147481 134556537 57590929 0
4 31 4.110479 5 0.822096 321143071 196205963 124937093 0
5 31 4.991582 6 0.831930 384757410 250054344 134703051 0
6 31 6.693171 8 0.836646 515078818 312346631 202732172 0
7 31 8.469481 10 0.846948 645821132 377756265 268064852 0
8 31 10.262548 12 0.855212 789699621 452096285 337603321 0
9 31 11.893783 14 0.849556 904755838 510418261 394337562 0
10 31 13.596742 16 0.849796 1034274797 576073884 458200898 0
11 31 15.443476 18 0.857971 1165645439 644899315 520746109 0
12 31 17.905111 21 0.852624 1375968978 727510507 648458456 0
13 31 19.435527 23 0.845023 1492672001 789754898 702917088 0
14 31 22.297845 26 0.857609 1711340638 878681225 832659398 0
15 31 24.191837 28 0.863994 1869079751 962440064 906639672 0
16 31 26.242815 31 0.846542 2058214920 1032435672 1025779233 0
17 31 28.933252 34 0.850978 2275634896 1120491936 1155142945 0
18 31 30.112772 36 0.836466 2381045808 1173906981 1207138812 0
19 31 32.137582 38 0.845726 2514604176 1239019046 1275585115 0
20 31 35.460969 41 0.864902 2749442068 1324239325 1425202728 0
21 31 36.060639 43 0.838620 2832758504 1363279590 1469478899 0
22 31 39.350801 46 0.855452 3049943413 1436218078 1613725320 0
23 31 41.566599 49 0.848298 3232514387 1489407824 1743106548 0
24 31 44.658831 52 0.858824 3496689905 1576725353 1919964537 0
25 31 46.497107 55 0.845402 3697226027 1632532110 2064693902 0
26 31 47.368992 58 0.816707 3827139847 1651186046 2175953786 0
27 31 49.677736 61 0.814389 4017721952 1691442458 2326279479 0
28 31 55.566493 65 0.854869 4415970558 1788600423 2627370120 0
29 31 55.073670 67 0.821995 4433978889 1772899929 2661078945 0
30 31 57.838362 69 0.838237 4547225790 1786732908 2760492867 0
31 31 57.839849 71 0.814646 4689266548 1800802942 2888463591 0
849.226
