q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.716528 1 0.716528 63998430 63998415 0 1
1 31 0.789592 1 0.789592 63998430 63998415 0 1
2 31 1.600197 2 0.800098 128033089 92942639 35090435 0
3 31 2.425183 3 0.808394 192115930 134500818 57615097 0
4 31 4.075226 5 0.815045 321240331 196183102 125057214 0
5 31 4.977509 6 0.829585 384595014 249821263 134773736 0
6 31 6.690466 8 0.836308 514311300 311805617 202505668 0
7 31 8.441791 10 0.844179 647420273 378908417 268511841 0
8 31 10.600059 12 0.883338 790160417 452155222 338005180 0
9 31 11.831692 14 0.845121 906185045 511507284 394677746 0
10 31 13.777872 16 0.861117 1037158366 577849383 459308968 0
11 31 15.419836 18 0.856658 1169164978 647039131 522125832 0
12 31 17.896810 21 0.852229 1368283144 723044700 645238429 0
13 31 19.487179 23 0.847269 1497021644 792305561 704716068 0
14 31 21.831696 26 0.839681 1697533966 870533244 827000707 0
15 31 24.252391 28 0.866157 1860006616 957026547 902980054 0
16 31 26.909613 31 0.868052 2072950010 1040124929 1032825066 0
17 31 28.641289 34 0.842391 2268135895 1116037924 1152097956 0
18 31 30.959221 36 0.859978 2375201995 1170580818 1204621162 0
19 31 32.535801 38 0.856205 2515472492 1239767806 1275704671 0
20 31 35.469878 41 0.865119 2756931669 1327846456 1429085198 0
21 31 37.288487 43 0.867174 2821669581 1357483023 1464186543 0
22 31 40.291624 46 0.875905 3059763769 1440940035 1618823719 0
23 31 41.686592 49 0.850747 3232007140 1489669072 1742338053 0
24 31 43.738924 52 0.841133 3466359850 1562528708 1903831127 0
25 31 46.431041 55 0.844201 3639217984 1605813192 2033404777 0
26 31 48.950363 58 0.843972 3845619391 1658971322 2186648054 0
27 31 51.267692 61 0.840454 4008007199 1687326955 2320680229 0
28 31 58.259252 65 0.896296 4377345226 1773733871 2603611340 0
29 31 56.592250 67 0.844660 4421552033 1767340069 2654211949 0
30 31 58.927121 69 0.854016 4555715981 1788759484 2766956482 0
31 31 58.559196 71 0.824777 4699880783 1805638406 2894242362 0
861.331
