q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.713290 1 0.713290 63998430 63998415 0 1
1 31 0.783831 1 0.783831 63998430 63998415 0 1
2 31 1.602803 2 0.801401 128029288 92921541 35107732 0
3 31 2.424482 3 0.808161 192118926 134486842 57632069 0
4 31 4.106795 5 0.821359 321154986 196215609 124939362 0
5 31 4.986012 6 0.831002 384842817 250085470 134757332 0
6 31 6.699510 8 0.837439 514986470 312187911 202798544 0
7 31 8.419814 10 0.841981 646534787 378244509 268290263 0
8 31 10.448161 12 0.870680 793728692 454530561 339198116 0
9 31 11.742581 14 0.838756 905195186 510700771 394494400 0
10 31 13.688452 16 0.855528 1034048351 575952196 458096140 0
11 31 15.558389 18 0.864355 1166606536 645463886 521142635 0
12 31 17.850833 21 0.850040 1365171160 720870428 644300717 0
13 31 19.530483 23 0.849151 1491643399 788950548 702692836 0
14 31 22.018544 26 0.846867 1704274957 874642496 829632446 0
15 31 23.828763 28 0.851027 1836418379 944783341 891635023 0
16 31 26.544108 31 0.856262 2058859597 1032690014 1026169568 0
17 31 29.499446 34 0.867631 2281242343 1123078013 1158164315 0
18 31 31.039198 36 0.862200 2378282688 1172747386 1205535287 0
19 31 32.674688 38 0.859860 2505884466 1234347586 1271536865 0
20 31 35.285328 41 0.860618 2747627495 1323753180 1423874300 0
21 31 37.132651 43 0.863550 2819104608 1356024178 1463080415 0
22 31 39.524682 46 0.859232 3062307985 1442304935 1620003035 0
23 31 41.884329 49 0.854782 3235599916 1490791896 1744808005 0
24 31 43.776628 52 0.841858 3512791846 1584058033 1928733798 0
25 31 48.053045 55 0.873692 3684766919 1626675022 2058091882 0
26 31 49.308576 58 0.850148 3836909767 1654917972 2181991780 0
27 31 51.054466 61 0.836958 4036347357 1700223422 2336123920 0
28 31 56.856671 65 0.874718 4379833867 1775315643 2604518209 0
29 31 56.392043 67 0.841672 4453113244 1781868519 2671244710 0
30 31 58.024289 69 0.840932 4546421623 1785502236 2760919372 0
31 31 58.455456 71 0.823316 4697443145 1803703640 2893739490 0
859.913
