q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.719117 1 0.719117 63998430 63998415 0 1
1 31 0.791524 1 0.791524 63998430 63998415 0 1
2 31 1.608046 2 0.804023 128034880 92942927 35091938 0
3 31 2.391920 3 0.797307 192109556 134538684 57570857 0
4 31 4.127569 5 0.825514 321150067 196115735 125034317 0
5 31 4.998514 6 0.833086 384498032 249799863 134698154 0
6 31 6.713166 8 0.839146 514579077 311910782 202668280 0
7 31 8.439678 10 0.843968 649487535 380356273 269131247 0
8 31 10.383030 12 0.865252 793223898 454235631 338988252 0
9 31 11.960598 14 0.854328 909239087 513306779 395932293 0
10 31 13.774815 16 0.860926 1036067045 577063767 459003263 0
11 31 15.584000 18 0.865778 1169218901 646953792 522265094 0
12 31 17.794168 21 0.847341 1370298929 723795143 646503771 0
13 31 19.360495 23 0.841761 1492095597 789365590 702729992 0
14 31 22.351636 26 0.859678 1698299219 871398959 826900245 0
15 31 23.958995 28 0.855678 1834130850 943508011 890622824 0
16 31 26.979459 31 0.870305 2065168019 1036047881 1029120123 0
17 31 29.204433 34 0.858954 2285081891 1125707389 1159374487 0
18 31 31.663747 36 0.879549 2399321443 1183025360 1216296068 0
19 31 33.207207 38 0.873874 2503040098 1232344875 1270695208 0
20 31 35.174558 41 0.857916 2747191648 1323026722 1424164911 0
21 31 36.616899 43 0.851556 2826635285 1359985801 1466649469 0
22 31 39.041589 46 0.848730 3039361472 1430647124 1608714333 0
23 31 41.112181 49 0.839024 3228937381 1487283869 1741653497 0
24 31 45.229046 52 0.869789 3483548433 1569693856 1913854562 0
25 31 46.776324 55 0.850479 3673343610 1621083590 2052260005 0
26 31 49.135733 58 0.847168 3821588202 1647945841 2173642346 0
27 31 52.638491 61 0.862926 4040521022 1702157472 2338363535 0
28 31 56.605742 65 0.870858 4359484549 1766492301 2592992233 0
29 31 57.327408 67 0.855633 4420499773 1766414613 2654085145 0
30 31 58.495950 69 0.847767 4534759851 1779565361 2755194475 0
31 31 59.087161 71 0.832214 4714803786 1812185027 2902618744 0
863.262
