q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.723257 1 0.723257 63998430 63998415 0 1
1 31 0.792199 1 0.792199 63998430 63998415 0 1
2 31 1.604733 2 0.802366 128042333 92955133 35087185 0
3 31 2.423569 3 0.807856 192083830 134457290 57626525 0
4 31 4.123597 5 0.824719 321002388 196104046 124898327 0
5 31 4.987364 6 0.831227 384912060 250216879 134695166 0
6 31 6.682668 8 0.835333 515252378 312440654 202811709 0
7 31 8.428608 10 0.842861 646651407 378448966 268202426 0
8 31 10.558048 12 0.879837 796154991 456157397 339997579 0
9 31 12.071800 14 0.862271 908600415 512955029 395645371 0
10 31 13.696795 16 0.856050 1038312785 578654616 459658154 0
11 31 15.504556 18 0.861364 1164971854 644412603 520559236 0
12 31 17.825736 21 0.848845 1363972826 720310674 643662137 0
13 31 19.464002 23 0.846261 1495464311 791205591 704258705 0
14 31 22.003204 26 0.846277 1699473531 872108179 827365337 0
15 31 23.111462 28 0.825409 1826263430 939262588 887000827 0
16 31 26.712088 31 0.861680 2074255776 1040204279 1034051482 0
17 31 29.528999 34 0.868500 2271033568 1117901372 1153132181 0
18 31 31.143092 36 0.865086 2382639158 1174125283 1208513860 0
19 31 32.956995 38 0.867289 2496992768 1229915698 1267077055 0
20 31 36.284918 41 0.884998 2758543980 1328882643 1429661322 0
21 31 36.997928 43 0.860417 2820394614 1356908124 1463486475 0
22 31 40.361483 46 0.877424 3067998923 1445015166 1622983742 0
23 31 42.172927 49 0.860672 3241258142 1493067329 1748190798 0
24 31 46.817207 52 0.900331 3520402749 1587156659 1933246075 0
25 31 46.871342 55 0.852206 3656408203 1613181438 2043226750 0
26 31 49.431708 58 0.852271 3829878404 1651407786 2178470603 0
27 31 50.470232 61 0.827381 3999579271 1684080507 2315498749 0
28 31 55.755566 65 0.857778 4374609430 1771675836 2602933579 0
29 31 57.402809 67 0.856758 4430117465 1772411316 2657706134 0
30 31 57.837082 69 0.838219 4537226974 1781288450 2755938509 0
31 31 58.222391 71 0.820034 4695794736 1803859872 2891934849 0
862.983
