q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.721807 1 0.721807 63998430 63998415 0 1
1 31 0.791284 1 0.791284 63998430 63998415 0 1
2 31 1.604795 2 0.802397 128024511 92917441 35107055 0
3 31 2.426782 3 0.808927 192099222 134471405 57627802 0
4 31 4.114894 5 0.822979 321236798 196250450 124986333 0
5 31 4.984135 6 0.830689 384810053 250064432 134745606 0
6 31 6.688123 8 0.836015 515379561 312521884 202857662 0
7 31 8.387120 10 0.838712 646303378 378083927 268219436 0
8 31 10.340774 12 0.861731 791271992 452947399 338324578 0
9 31 12.022774 14 0.858770 907398802 512268116 395130671 0
10 31 13.644120 16 0.852757 1036231340 577428756 458802569 0
11 31 15.335122 18 0.851951 1166732019 645275606 521456398 0
12 31 18.018181 21 0.858009 1369646703 723383666 646263022 0
13 31 19.803362 23 0.861016 1496558996 791954722 704604259 0
14 31 21.948767 26 0.844183 1702475429 873685709 828789705 0
15 31 24.151816 28 0.862565 1833636685 943185395 890451275 0
16 31 26.965700 31 0.869861 2072996383 1040162156 1032834212 0
17 31 29.654395 34 0.872188 2273561312 1119719915 1153841382 0
18 31 31.483667 36 0.874546 2386002456 1176534028 1209468413 0
19 31 33.270429 38 0.875538 2526961430 1245369394 1281592021 0
20 31 36.898715 41 0.899969 2764078174 1331908163 1432169996 0
21 31 37.684244 43 0.876378 2813938808 1353704516 1460234277 0
22 31 40.399438 46 0.878249 3065815922 1444269126 1621546781 0
23 31 42.705516 49 0.871541 3230962293 1488846589 1742115689 0
24 31 44.514392 52 0.856046 3520472455 1587516398 1932956042 0
25 31 46.149905 55 0.839089 3655437522 1612982041 2042455466 0
26 31 47.451777 58 0.818134 3821610236 1648703770 2172906451 0
27 31 49.329121 61 0.808674 4017951706 1691949944 2326001747 0
28 31 55.630952 65 0.855861 4368681911 1769258401 2599423495 0
29 31 54.993774 67 0.820803 4406165305 1761018638 2645146652 0
30 31 57.812331 69 0.837860 4538604505 1782753769 2755850721 0
31 31 58.475748 71 0.823602 4689615872 1800658356 2888957501 0
858.415
