q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.723187 1 0.723187 63998430 63998415 0 1
1 31 0.800576 1 0.800576 63998430 63998415 0 1
2 31 1.612771 2 0.806385 128020836 92909134 35111687 0
3 31 2.439204 3 0.813068 192074280 134458213 57616052 0
4 31 4.126433 5 0.825287 321184292 196145726 125038551 0
5 31 5.015169 6 0.835862 384826141 250032317 134793809 0
6 31 6.591355 8 0.823919 514228736 311648709 202580012 0
7 31 8.001639 10 0.800164 648106637 379386973 268719649 0
8 31 10.048894 12 0.837408 788270657 451203860 337066782 0
9 31 11.668418 14 0.833458 907548322 512443825 395104482 0
10 31 13.367037 16 0.835440 1038666413 578966140 459700258 0
11 31 15.141005 18 0.841167 1168871037 646695046 522175976 0
12 31 17.455532 21 0.831216 1370593009 724098387 646494607 0
13 31 18.980200 23 0.825226 1498517127 793177923 705339189 0
14 31 21.857966 26 0.840691 1713037289 879859605 833177669 0
15 31 23.180211 28 0.827865 1837146792 944904337 892242440 0
16 31 26.041291 31 0.840042 2054776372 1029862335 1024914022 0
17 31 28.818736 34 0.847610 2283610678 1124490492 1159120171 0
18 31 30.362076 36 0.843391 2385236093 1176070686 1209165392 0
19 31 31.772735 38 0.836125 2506592212 1234359581 1272232616 0
20 31 34.764980 41 0.847926 2729456686 1314171562 1415285109 0
21 31 36.020689 43 0.837690 2825419281 1359887519 1465531747 0
22 31 39.194642 46 0.852057 3056409715 1439502795 1616906905 0
23 31 41.174399 49 0.840294 3239303025 1492630066 1746672944 0
24 31 44.469191 52 0.855177 3489726704 1573908881 1915817808 0
25 31 46.163597 55 0.839338 3673335748 1622254031 2051081702 0
26 31 47.366920 58 0.816671 3825348142 1649878291 2175469836 0
27 31 49.444366 61 0.810563 4008190149 1688203721 2319986413 0
28 31 54.639618 65 0.840610 4370811868 1769962454 2600849399 0
29 31 55.126567 67 0.822785 4434348984 1773249419 2661099550 0
30 31 55.267544 69 0.800979 4546851612 1785995228 2760856369 0
31 31 59.132646 71 0.832854 4708841716 1809778396 2899063305 0
840.782
