f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-6 44.963491 3090000 24794 26878.695209
1+1E-0.187942 1+1E-6 4.058267 280000 2257 2435.609922
1+1E-0.546643 1+1E-6 4.508908 310000 2524 2696.568128
1+1E-0.875664 1+1E-6 5.387229 370000 2914 3218.484540
1+1E-1.190478 1+1E-6 2.730220 190000 1497 1652.791464
1+1E-1.498346 1+1E-6 5.191526 360000 2830 3131.498471
1+1E-1.802783 1+1E-6 8.817935 610000 5088 5306.150187
1+1E-2.105512 1+1E-6 14.324220 990000 7932 8611.620795
1+1E-2.407391 1+1E-6 13.459431 930000 7344 8089.704383
1+1E-2.708846 1+1E-6 21.148223 1460000 11552 12699.966021
1+1E-3.010088 1+1E-6 41.876194 2890000 22803 25138.973836
1+1E-3.311224 1+1E-6 60.744285 4190000 33148 36447.162759
1+1E-3.612307 1+1E-6 69.585101 4800000 37788 41753.312946
1+1E-3.913363 1+1E-6 110.971730 7660000 60434 66631.328576
1+1E-4.214407 1+1E-6 182.173175 12670000 100730 110211.348964
1+1E-4.515443 1+1E-6 313.126742 21790000 171657 189542.643561
1+1E-4.816477 1+1E-6 274.878980 19120000 150083 166317.363235
1+1E-5.117508 1+1E-6 770.829333 53630000 422057 466506.286103
1+1E-5.418539 1+1E-6 765.478931 53080000 415590 461722.052328
1+1E-5.719570 1+1E-6 3242.570991 225660000 1788204 1962927.624873
5956.83
