f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-6 35.900736 2480000 19603 21572.545022
1+1E-0.187942 1+1E-6 3.597564 250000 1990 2174.651716
1+1E-0.546643 1+1E-6 3.025577 210000 1661 1826.769513
1+1E-0.875664 1+1E-6 6.959494 480000 3887 4175.331295
1+1E-1.190478 1+1E-6 3.286257 230000 1817 2000.679579
1+1E-1.498346 1+1E-6 7.033773 490000 3957 4262.317363
1+1E-1.802783 1+1E-6 9.918769 690000 5585 6002.038736
1+1E-2.105512 1+1E-6 10.206847 710000 5827 6176.010873
1+1E-2.407391 1+1E-6 21.166935 1470000 11989 12786.952090
1+1E-2.708846 1+1E-6 24.339584 1690000 13326 14700.645600
1+1E-3.010088 1+1E-6 37.176580 2580000 20436 22442.405708
1+1E-3.311224 1+1E-6 79.873908 5540000 43698 48190.282025
1+1E-3.612307 1+1E-6 87.350972 6060000 47704 52713.557594
1+1E-3.913363 1+1E-6 85.488335 5930000 47198 51582.738702
1+1E-4.214407 1+1E-6 224.637111 15580000 121989 135524.294937
1+1E-4.515443 1+1E-6 168.532398 11720000 93862 101947.672443
1+1E-4.816477 1+1E-6 425.342763 29580000 234365 257304.791030
1+1E-5.117508 1+1E-6 350.600117 24370000 191755 211985.049269
1+1E-5.418539 1+1E-6 1022.019778 70750000 553949 615426.435610
1+1E-5.719570 1+1E-6 643.577129 44390000 348613 386131.158682
3250.04
