f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-6 38.341842 2640000 20802 22964.322120
1+1E-0.187942 1+1E-6 9.800643 680000 5435 5915.052667
1+1E-0.546643 1+1E-6 3.591850 250000 2000 2174.651716
1+1E-0.875664 1+1E-6 2.727716 190000 1495 1652.735304
1+1E-1.190478 1+1E-6 3.848620 270000 2143 2348.623853
1+1E-1.498346 1+1E-6 3.995142 280000 2250 2435.609922
1+1E-1.802783 1+1E-6 14.037201 980000 8121 8524.634726
1+1E-2.105512 1+1E-6 12.175306 850000 6869 7393.815834
1+1E-2.407391 1+1E-6 11.175185 780000 6232 6784.913354
1+1E-2.708846 1+1E-6 22.126817 1540000 12084 13395.854570
1+1E-3.010088 1+1E-6 32.569686 2270000 18337 19745.837581
1+1E-3.311224 1+1E-6 49.036535 3120000 24451 27139.653415
1+1E-3.612307 1+1E-6 74.253882 5100000 39956 44362.895005
1+1E-3.913363 1+1E-6 150.630657 9530000 74941 82897.723411
1+1E-4.214407 1+1E-6 212.705373 13380000 105316 116387.359837
1+1E-4.515443 1+1E-6 238.154848 15630000 122657 135959.225280
1+1E-4.816477 1+1E-6 734.467192 45070000 374428 392046.211349
1+1E-5.117508 1+1E-6 428.706288 25880000 202930 225119.945634
1+1E-5.418539 1+1E-6 2642.124788 173250000 1359114 1507033.639144
1+1E-5.719570 1+1E-6 480.859409 33380000 261849 290359.497112
5165.33
