q q_max q_time hits q_time/hits 
1 11 0.026863 1 0.026863
2 11 0.035013 3 0.011671
3 11 0.045764 5 0.009153
4 11 0.084183 8 0.010523
5 11 0.192027 16 0.012002
6 11 0.294590 21 0.014028
7 11 0.364990 24 0.015208
8 11 0.825901 45 0.018353
9 11 0.873186 42 0.020790
10 11 1.488447 68 0.021889
11 11 1.486515 66 0.022523
5.7179
