run: 47 | L: 4 | f_final: 1+1E-5 | flatness: 70 | dim: 2D | lattice: SS
Fri Jun 18 15:08:39 2021 | f: 1+1E0.235094/1+1E-5 | sweeps: 10000 | flat time: 0.005559s
Fri Jun 18 15:08:39 2021 | f: 1+1E-0.187942/1+1E-5 | sweeps: 10000 | flat time: 0.005622s
Fri Jun 18 15:08:39 2021 | f: 1+1E-0.546643/1+1E-5 | sweeps: 10000 | flat time: 0.005902s
Fri Jun 18 15:08:39 2021 | f: 1+1E-0.875664/1+1E-5 | sweeps: 10000 | flat time: 0.005905s
Fri Jun 18 15:08:39 2021 | f: 1+1E-1.190478/1+1E-5 | sweeps: 10000 | flat time: 0.005854s
Fri Jun 18 15:08:39 2021 | f: 1+1E-1.498346/1+1E-5 | sweeps: 10000 | flat time: 0.005834s
Fri Jun 18 15:08:39 2021 | f: 1+1E-1.802783/1+1E-5 | sweeps: 10000 | flat time: 0.005839s
Fri Jun 18 15:08:39 2021 | f: 1+1E-2.105512/1+1E-5 | sweeps: 10000 | flat time: 0.005809s
Fri Jun 18 15:08:39 2021 | f: 1+1E-2.407391/1+1E-5 | sweeps: 10000 | flat time: 0.005781s
Fri Jun 18 15:08:39 2021 | f: 1+1E-2.708846/1+1E-5 | sweeps: 10000 | flat time: 0.005776s
Fri Jun 18 15:08:39 2021 | f: 1+1E-3.010088/1+1E-5 | sweeps: 10000 | flat time: 0.005768s
Fri Jun 18 15:08:39 2021 | f: 1+1E-3.311224/1+1E-5 | sweeps: 10000 | flat time: 0.005762s
Fri Jun 18 15:08:39 2021 | f: 1+1E-3.612307/1+1E-5 | sweeps: 10000 | flat time: 0.005755s
Fri Jun 18 15:08:39 2021 | f: 1+1E-3.913363/1+1E-5 | sweeps: 10000 | flat time: 0.005758s
Fri Jun 18 15:08:39 2021 | f: 1+1E-4.214407/1+1E-5 | sweeps: 10000 | flat time: 0.005786s
Fri Jun 18 15:08:39 2021 | f: 1+1E-4.515443/1+1E-5 | sweeps: 10000 | flat time: 0.005801s
Fri Jun 18 15:08:39 2021 | f: 1+1E-4.816477/1+1E-5 | sweeps: 10000 | flat time: 0.005781s
