f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-8 0.005503 10000 1958 2000.000000
1+1E-0.187942 1+1E-8 0.005646 10000 1970 2000.000000
1+1E-0.546643 1+1E-8 0.005922 10000 1985 2000.000000
1+1E-0.875664 1+1E-8 0.006010 10000 1971 2000.000000
1+1E-1.190478 1+1E-8 0.005953 10000 1962 2000.000000
1+1E-1.498346 1+1E-8 0.005857 10000 1970 2000.000000
1+1E-1.802783 1+1E-8 0.005831 10000 1953 2000.000000
1+1E-2.105512 1+1E-8 0.005812 10000 1933 2000.000000
1+1E-2.407391 1+1E-8 0.005760 10000 1873 2000.000000
1+1E-2.708846 1+1E-8 0.005769 10000 1845 2000.000000
1+1E-3.010088 1+1E-8 0.005767 10000 1813 2000.000000
1+1E-3.311224 1+1E-8 0.005735 10000 1711 2000.000000
1+1E-3.612307 1+1E-8 0.005755 10000 1680 2000.000000
1+1E-3.913363 1+1E-8 0.005791 10000 1743 2000.000000
1+1E-4.214407 1+1E-8 0.011465 20000 3481 4000.000000
1+1E-4.515443 1+1E-8 0.005768 10000 1643 2000.000000
1+1E-4.816477 1+1E-8 0.005733 10000 1721 2000.000000
1+1E-5.117508 1+1E-8 0.017272 30000 5352 6000.000000
1+1E-5.418539 1+1E-8 0.005897 10000 1718 2000.000000
1+1E-5.719570 1+1E-8 0.012073 20000 3513 4000.000000
1+1E-6.020600 1+1E-8 0.005964 10000 1718 2000.000000
1+1E-6.321630 1+1E-8 0.011741 20000 3312 4000.000000
1+1E-6.622660 1+1E-8 0.005824 10000 1660 2000.000000
1+1E-6.923690 1+1E-8 0.005808 10000 1741 2000.000000
1+1E-7.224720 1+1E-8 0.005943 10000 1741 2000.000000
1+1E-7.525750 1+1E-8 0.011699 20000 3382 4000.000000
1+1E-7.826780 1+1E-8 0.005875 10000 1677 2000.000000
0.192335
