run: 28 | L: 4 | f_final: 1+1E-8 | flatness: 80 | dim: 2D | lattice: SS
Fri Jun 18 15:12:00 2021 | f: 1+1E0.235094/1+1E-8 | sweeps: 10000 | flat time: 0.005314s
Fri Jun 18 15:12:00 2021 | f: 1+1E-0.187942/1+1E-8 | sweeps: 10000 | flat time: 0.005471s
Fri Jun 18 15:12:00 2021 | f: 1+1E-0.546643/1+1E-8 | sweeps: 10000 | flat time: 0.005707s
Fri Jun 18 15:12:00 2021 | f: 1+1E-0.875664/1+1E-8 | sweeps: 10000 | flat time: 0.005899s
Fri Jun 18 15:12:00 2021 | f: 1+1E-1.190478/1+1E-8 | sweeps: 10000 | flat time: 0.005900s
Fri Jun 18 15:12:00 2021 | f: 1+1E-1.498346/1+1E-8 | sweeps: 10000 | flat time: 0.005849s
Fri Jun 18 15:12:00 2021 | f: 1+1E-1.802783/1+1E-8 | sweeps: 10000 | flat time: 0.006046s
Fri Jun 18 15:12:00 2021 | f: 1+1E-2.105512/1+1E-8 | sweeps: 10000 | flat time: 0.006093s
Fri Jun 18 15:12:00 2021 | f: 1+1E-2.407391/1+1E-8 | sweeps: 10000 | flat time: 0.006176s
Fri Jun 18 15:12:00 2021 | f: 1+1E-2.708846/1+1E-8 | sweeps: 10000 | flat time: 0.006130s
Fri Jun 18 15:12:00 2021 | f: 1+1E-3.010088/1+1E-8 | sweeps: 10000 | flat time: 0.005875s
Fri Jun 18 15:12:00 2021 | f: 1+1E-3.311224/1+1E-8 | sweeps: 20000 | flat time: 0.011698s
Fri Jun 18 15:12:00 2021 | f: 1+1E-3.612307/1+1E-8 | sweeps: 20000 | flat time: 0.011702s
Fri Jun 18 15:12:00 2021 | f: 1+1E-3.913363/1+1E-8 | sweeps: 10000 | flat time: 0.005827s
Fri Jun 18 15:12:00 2021 | f: 1+1E-4.214407/1+1E-8 | sweeps: 10000 | flat time: 0.005907s
Fri Jun 18 15:12:00 2021 | f: 1+1E-4.515443/1+1E-8 | sweeps: 20000 | flat time: 0.011745s
Fri Jun 18 15:12:00 2021 | f: 1+1E-4.816477/1+1E-8 | sweeps: 10000 | flat time: 0.005910s
Fri Jun 18 15:12:00 2021 | f: 1+1E-5.117508/1+1E-8 | sweeps: 10000 | flat time: 0.005904s
Fri Jun 18 15:12:00 2021 | f: 1+1E-5.418539/1+1E-8 | sweeps: 10000 | flat time: 0.005939s
Fri Jun 18 15:12:00 2021 | f: 1+1E-5.719570/1+1E-8 | sweeps: 20000 | flat time: 0.011850s
Fri Jun 18 15:12:00 2021 | f: 1+1E-6.020600/1+1E-8 | sweeps: 10000 | flat time: 0.005747s
Fri Jun 18 15:12:00 2021 | f: 1+1E-6.321630/1+1E-8 | sweeps: 10000 | flat time: 0.005740s
Fri Jun 18 15:12:00 2021 | f: 1+1E-6.622660/1+1E-8 | sweeps: 10000 | flat time: 0.005759s
Fri Jun 18 15:12:00 2021 | f: 1+1E-6.923690/1+1E-8 | sweeps: 40000 | flat time: 0.023019s
Fri Jun 18 15:12:00 2021 | f: 1+1E-7.224720/1+1E-8 | sweeps: 30000 | flat time: 0.017214s
Fri Jun 18 15:12:00 2021 | f: 1+1E-7.525750/1+1E-8 | sweeps: 40000 | flat time: 0.023083s
Fri Jun 18 15:12:00 2021 | f: 1+1E-7.826780/1+1E-8 | sweeps: 10000 | flat time: 0.005729s
