f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-9 45.962394 2480000 19626 21572.545022
1+1E-0.187942 1+1E-9 5.411471 370000 2967 3218.484540
1+1E-0.546643 1+1E-9 4.835060 330000 2686 2870.540265
1+1E-0.875664 1+1E-9 2.920909 200000 1575 1739.721373
1+1E-1.190478 1+1E-9 8.490450 280000 2228 2435.692684
1+1E-1.498346 1+1E-9 6.806733 210000 1651 1826.769513
1+1E-1.802783 1+1E-9 11.666011 800000 6288 6958.885491
1+1E-2.105512 1+1E-9 10.996638 550000 4317 4784.233775
1+1E-2.407391 1+1E-9 16.417263 1110000 8835 9655.453619
1+1E-2.708846 1+1E-9 22.607980 1400000 11183 12178.049609
1+1E-3.010088 1+1E-9 43.325069 2960000 23679 25747.876317
1+1E-3.311224 1+1E-9 58.417693 3350000 26403 29140.332994
1+1E-3.612307 1+1E-9 80.258386 4510000 35405 39230.716955
1+1E-3.913363 1+1E-9 196.459102 13110000 102661 114038.735984
1+1E-4.214407 1+1E-9 155.653218 10650000 83458 92640.163099
1+1E-4.515443 1+1E-9 286.166279 19580000 154428 170318.722392
1+1E-4.816477 1+1E-9 542.032941 37140000 290830 323066.258919
1+1E-5.117508 1+1E-9 525.187782 35320000 278297 307234.794427
1+1E-5.418539 1+1E-9 641.862185 43840000 343332 381346.924907
1+1E-5.719570 1+1E-9 842.167101 57590000 451069 500952.769283
1+1E-6.020600 1+1E-9 2919.827840 199120000 1583112 1732066.598709
1+1E-6.321630 1+1E-9 1235.176091 85070000 666628 739990.485899
1+1E-6.622660 1+1E-9 1084.071645 74740000 586178 650133.876996
1+1E-6.923690 1+1E-9 1209.607780 83440000 655110 725811.756711
1+1E-7.224720 1+1E-9 1485.115255 95180000 745447 827933.401291
1+1E-7.525750 1+1E-9 1964.880979 134480000 1053002 1169788.651036
1+1E-7.826780 1+1E-9 3842.265335 263180000 2060796 2289299.354400
1+1E-8.127810 1+1E-9 798.404577 55120000 432694 479467.210330
1+1E-8.428840 1+1E-9 1166.891279 80590000 631280 701020.727149
1+1E-8.729870 1+1E-9 15363.814687 1041840000 8160393 9062556.574924
34577.7
