q q_max q_time hits q_time/hits 
1 127 0.121931 1 0.121931
2 127 0.151938 2 0.075969
3 127 0.190983 3 0.063661
4 127 0.348380 5 0.069676
5 127 0.398759 6 0.066460
6 127 0.552044 8 0.069005
7 127 0.611808 9 0.067979
8 127 0.760783 11 0.069162
9 127 1.227919 13 0.094455
10 127 0.935095 14 0.066793
11 127 1.257700 16 0.078606
12 127 1.824277 18 0.101349
13 127 1.275575 19 0.067136
14 127 1.632259 21 0.077727
15 127 2.002291 23 0.087056
16 127 1.866320 25 0.074653
17 127 1.964440 26 0.075555
18 127 2.027318 28 0.072404
19 127 2.938200 30 0.097940
20 127 4.337735 32 0.135554
21 127 3.810025 33 0.115455
22 127 3.184674 35 0.090991
23 127 3.937798 37 0.106427
24 127 3.486932 39 0.089409
25 127 6.792790 41 0.165678
26 127 2.972260 42 0.070768
27 127 3.806194 44 0.086504
28 127 5.990762 46 0.130234
29 127 6.349195 48 0.132275
30 127 10.068234 50 0.201365
31 127 4.238053 51 0.083099
32 127 7.442468 53 0.140424
33 127 5.452308 55 0.099133
34 127 6.528814 57 0.114541
35 127 10.705096 59 0.181442
36 127 16.014183 61 0.262528
37 127 5.374581 62 0.086687
38 127 6.686397 64 0.104475
39 127 5.778871 66 0.087559
40 127 8.369921 68 0.123087
41 127 10.903139 70 0.155759
42 127 21.598218 72 0.299975
43 127 6.944062 73 0.095124
44 127 7.707037 75 0.102760
45 127 9.073942 77 0.117843
46 127 8.955741 79 0.113364
47 127 9.299553 81 0.114809
48 127 17.547734 83 0.211418
49 127 27.213196 85 0.320155
50 127 10.816181 86 0.125770
51 127 11.599381 88 0.131811
52 127 13.812715 90 0.153475
53 127 21.015370 92 0.228428
54 127 36.766001 94 0.391128
55 127 13.575139 96 0.141408
56 127 52.169953 98 0.532346
57 127 11.790668 99 0.119098
58 127 10.803087 101 0.106961
59 127 16.888846 103 0.163969
60 127 18.375773 105 0.175007
61 127 28.234020 107 0.263869
62 127 14.377868 109 0.131907
63 127 23.388262 111 0.210705
64 127 17.905132 113 0.158452
65 127 15.315210 114 0.134344
66 127 22.166670 116 0.191092
67 127 18.326366 118 0.155308
68 127 17.526632 120 0.146055
69 127 24.483131 122 0.200681
70 127 58.540733 124 0.472103
71 127 41.960746 126 0.333022
72 127 12.158848 128 0.094991
73 127 24.811581 130 0.190858
74 127 47.476977 132 0.359674
75 127 21.174234 134 0.158017
76 127 42.122134 136 0.309722
77 127 55.526891 138 0.402369
78 127 76.900580 140 0.549290
79 127 32.834285 142 0.231227
80 127 27.220648 144 0.189032
81 127 32.314794 146 0.221334
82 127 36.748647 148 0.248302
83 127 39.171793 150 0.261145
84 127 54.645827 152 0.359512
85 127 35.532608 154 0.230731
86 127 48.039495 156 0.307945
87 127 26.455100 158 0.167437
88 127 32.933083 160 0.205832
89 127 31.111019 162 0.192043
90 127 40.529056 164 0.247128
91 127 44.340252 166 0.267110
92 127 39.455781 168 0.234856
93 127 40.502829 170 0.238252
94 127 32.816022 172 0.190791
95 127 35.430564 174 0.203624
96 127 51.518212 176 0.292717
97 127 59.077010 178 0.331893
98 127 41.641129 180 0.231340
99 127 31.336254 182 0.172177
100 127 54.240962 184 0.294788
101 127 50.822139 186 0.273237
102 127 57.052848 188 0.303473
103 127 36.256311 190 0.190823
104 127 50.041053 192 0.260630
105 127 30.881268 194 0.159182
106 127 31.392851 196 0.160168
107 127 65.809154 198 0.332369
108 127 40.780247 200 0.203901
109 127 35.100254 202 0.173764
110 127 46.865760 204 0.229734
111 127 55.884054 206 0.271282
112 127 44.695900 208 0.214884
113 127 34.975455 210 0.166550
114 127 38.566709 212 0.181918
115 127 51.856058 214 0.242318
116 127 43.743829 216 0.202518
117 127 32.757308 218 0.150263
118 127 39.976212 220 0.181710
119 127 50.219158 222 0.226212
120 127 57.158934 224 0.255174
121 127 28.814351 226 0.127497
122 127 41.898683 228 0.183766
123 127 61.257986 230 0.266339
124 127 62.363157 232 0.268807
125 127 50.477998 234 0.215718
126 127 36.025252 236 0.152649
127 127 46.156115 237 0.194752
3142.42
