q q_max q_time hits q_time/hits 
1 127 0.138494 1 0.138494
2 127 0.134461 2 0.067230
3 127 0.205575 3 0.068525
4 127 0.362235 5 0.072447
5 127 0.423661 6 0.070610
6 127 0.598930 8 0.074866
7 127 0.605974 9 0.067330
8 127 0.848225 11 0.077111
9 127 1.009497 13 0.077654
10 127 0.943020 14 0.067359
11 127 1.236521 16 0.077283
12 127 1.535626 18 0.085313
13 127 1.448637 19 0.076244
14 127 1.644026 21 0.078287
15 127 1.832548 23 0.079676
16 127 2.760483 25 0.110419
17 127 2.038527 26 0.078405
18 127 2.363534 28 0.084412
19 127 3.169787 30 0.105660
20 127 3.768526 32 0.117766
21 127 2.475021 33 0.075001
22 127 2.706600 35 0.077331
23 127 4.420137 37 0.119463
24 127 5.121456 39 0.131319
25 127 10.053420 41 0.245205
26 127 4.104422 42 0.097724
27 127 4.682858 44 0.106429
28 127 5.420779 46 0.117843
29 127 6.264627 48 0.130513
30 127 9.317792 50 0.186356
31 127 4.177372 51 0.081909
32 127 4.423142 53 0.083456
33 127 5.519685 55 0.100358
34 127 8.661872 57 0.151963
35 127 7.950670 59 0.134757
36 127 25.061692 61 0.410847
37 127 5.708466 62 0.092072
38 127 5.090911 64 0.079545
39 127 8.382825 66 0.127013
40 127 9.264485 68 0.136242
41 127 18.804538 70 0.268636
42 127 16.623689 72 0.230885
43 127 7.155957 73 0.098027
44 127 10.676552 75 0.142354
45 127 9.119983 77 0.118441
46 127 15.595522 79 0.197412
47 127 16.276373 81 0.200943
48 127 22.944124 83 0.276435
49 127 33.029809 85 0.388586
50 127 9.415111 86 0.109478
51 127 9.338223 88 0.106116
52 127 12.715121 90 0.141279
53 127 13.224441 92 0.143744
54 127 16.183680 94 0.172167
55 127 32.944821 96 0.343175
56 127 20.280834 98 0.206947
57 127 10.795140 99 0.109042
58 127 15.759443 101 0.156034
59 127 17.215489 103 0.167141
60 127 25.475560 105 0.242624
61 127 18.743290 107 0.175171
62 127 22.051146 109 0.202304
63 127 22.799752 111 0.205403
64 127 17.748647 113 0.157068
65 127 15.901829 114 0.139490
66 127 13.027092 116 0.112303
67 127 21.020070 118 0.178136
68 127 14.554329 120 0.121286
69 127 50.798837 122 0.416384
70 127 41.419401 124 0.334027
71 127 34.982835 126 0.277642
72 127 21.903021 128 0.171117
73 127 98.843033 130 0.760331
74 127 100.748158 132 0.763244
75 127 102.338156 134 0.763718
76 127 66.203379 136 0.486790
77 127 29.764975 138 0.215688
78 127 59.701889 140 0.426442
79 127 48.259748 142 0.339857
80 127 28.033215 144 0.194675
81 127 27.179970 146 0.186164
82 127 42.859067 148 0.289588
83 127 56.612014 150 0.377413
84 127 32.620154 152 0.214606
85 127 41.661457 154 0.270529
86 127 26.517584 156 0.169985
87 127 33.532730 158 0.212232
88 127 34.413415 160 0.215084
89 127 35.723471 162 0.220515
90 127 48.800036 164 0.297561
91 127 47.937261 166 0.288779
92 127 32.267844 168 0.192070
93 127 29.462040 170 0.173306
94 127 31.414500 172 0.182642
95 127 33.396709 174 0.191935
96 127 47.234527 176 0.268378
97 127 50.105492 178 0.281492
98 127 56.113948 180 0.311744
99 127 64.172619 182 0.352597
100 127 30.682279 184 0.166752
101 127 35.216824 186 0.189338
102 127 36.668198 188 0.195044
103 127 41.474745 190 0.218288
104 127 42.467924 192 0.221187
105 127 24.883939 194 0.128268
106 127 68.253729 196 0.348233
107 127 39.598338 198 0.199992
108 127 55.836652 200 0.279183
109 127 32.786201 202 0.162308
110 127 45.081151 204 0.220986
111 127 48.030338 206 0.233157
112 127 68.015460 208 0.326997
113 127 65.118724 210 0.310089
114 127 61.709298 212 0.291082
115 127 38.131404 214 0.178184
116 127 52.764622 216 0.244281
117 127 66.603338 218 0.305520
118 127 40.810476 220 0.185502
119 127 34.094086 222 0.153577
120 127 66.801678 224 0.298222
121 127 72.917319 226 0.322643
122 127 35.908868 228 0.157495
123 127 58.041633 230 0.252355
124 127 62.084216 232 0.267604
125 127 41.308198 234 0.176531
126 127 34.812340 236 0.147510
127 127 59.536338 237 0.251208
3459.98
