q q_max q_time hits q_time/hits 
1 127 0.277832 1 0.277832
2 127 0.380804 2 0.190402
3 127 0.498995 3 0.166332
4 127 0.695326 5 0.139065
5 127 0.806822 6 0.134470
6 127 1.069518 8 0.133690
7 127 1.162112 9 0.129124
8 127 1.375163 11 0.125015
9 127 1.830974 13 0.140844
10 127 1.729028 14 0.123502
11 127 2.244406 16 0.140275
12 127 2.463335 18 0.136852
13 127 2.325512 19 0.122395
14 127 2.835160 21 0.135008
15 127 3.087065 23 0.134220
16 127 4.630963 25 0.185239
17 127 3.849528 26 0.148059
18 127 4.417876 28 0.157781
19 127 4.465462 30 0.148849
20 127 6.610543 32 0.206579
21 127 4.563344 33 0.138283
22 127 5.420515 35 0.154872
23 127 5.296228 37 0.143141
24 127 5.641409 39 0.144652
25 127 7.701168 41 0.187833
26 127 6.117147 42 0.145646
27 127 8.133523 44 0.184853
28 127 9.284931 46 0.201846
29 127 13.679371 48 0.284987
30 127 18.219492 50 0.364390
31 127 9.333189 51 0.183004
32 127 8.582556 53 0.161935
33 127 11.317358 55 0.205770
34 127 10.270949 57 0.180192
35 127 17.090132 59 0.289663
36 127 24.205120 61 0.396805
37 127 11.777967 62 0.189967
38 127 10.774134 64 0.168346
39 127 15.293029 66 0.231713
40 127 20.598285 68 0.302916
41 127 23.382279 70 0.334033
42 127 34.135526 72 0.474105
43 127 13.892785 73 0.190312
44 127 20.506086 75 0.273414
45 127 23.773232 77 0.308743
46 127 19.456050 79 0.246279
47 127 23.383900 81 0.288690
48 127 38.604899 83 0.465119
49 127 124.427485 85 1.463853
50 127 20.163532 86 0.234460
51 127 13.304758 88 0.151190
52 127 18.498928 90 0.205544
53 127 22.694514 92 0.246679
54 127 41.927153 94 0.446034
55 127 31.256530 96 0.325589
56 127 27.803972 98 0.283714
57 127 23.552800 99 0.237907
58 127 32.362027 101 0.320416
59 127 22.611217 103 0.219526
60 127 39.245251 105 0.373764
61 127 39.607532 107 0.370164
62 127 35.074959 109 0.321789
63 127 80.019835 111 0.720899
64 127 22.186790 113 0.196343
65 127 26.414385 114 0.231705
66 127 39.126442 116 0.337297
67 127 25.655704 118 0.217421
68 127 23.042758 120 0.192023
69 127 32.815854 122 0.268982
70 127 42.949197 124 0.346364
71 127 78.461263 126 0.622708
72 127 63.587549 128 0.496778
73 127 86.738682 130 0.667221
74 127 36.263635 132 0.274725
75 127 68.905194 134 0.514218
76 127 182.710441 136 1.343459
77 127 113.256406 138 0.820699
78 127 98.588919 140 0.704207
79 127 98.739729 142 0.695350
80 127 134.594422 144 0.934683
81 127 57.575921 146 0.394356
82 127 77.085400 148 0.520847
83 127 64.403413 150 0.429356
84 127 64.689494 152 0.425589
85 127 82.823831 154 0.537817
86 127 60.518626 156 0.387940
87 127 52.375455 158 0.331490
88 127 50.447373 160 0.315296
89 127 79.924941 162 0.493364
90 127 47.290498 164 0.288357
91 127 49.490987 166 0.298138
92 127 64.492817 168 0.383886
93 127 45.110397 170 0.265355
94 127 72.713878 172 0.422755
95 127 41.636105 174 0.239288
96 127 70.927971 176 0.403000
97 127 62.714397 178 0.352328
98 127 71.788316 180 0.398824
99 127 103.113566 182 0.566558
100 127 99.340132 184 0.539892
101 127 69.087508 186 0.371438
102 127 64.380633 188 0.342450
103 127 79.370449 190 0.417739
104 127 77.292583 192 0.402566
105 127 62.839265 194 0.323914
106 127 74.274244 196 0.378950
107 127 71.347422 198 0.360341
108 127 71.800093 200 0.359000
109 127 114.832652 202 0.568478
110 127 82.135621 204 0.402626
111 127 131.197884 206 0.636883
112 127 135.608479 208 0.651964
113 127 101.974247 210 0.485592
114 127 142.226297 212 0.670879
115 127 86.881143 214 0.405987
116 127 117.475119 216 0.543866
117 127 106.577942 218 0.488890
118 127 103.916628 220 0.472348
119 127 86.950609 222 0.391669
120 127 95.104428 224 0.424573
121 127 62.604155 226 0.277010
122 127 74.242227 228 0.325624
123 127 135.865994 230 0.590722
124 127 80.039354 232 0.344997
125 127 62.136683 234 0.265541
126 127 161.872496 236 0.685900
127 127 157.737380 237 0.665559
6142.12
