q q_max q_time hits q_time/hits 
1 127 0.113305 1 0.113305
2 127 0.211924 2 0.105962
3 127 0.314797 3 0.104932
4 127 0.551608 5 0.110322
5 127 0.613884 6 0.102314
6 127 0.704450 8 0.088056
7 127 0.644324 9 0.071592
8 127 0.892922 11 0.081175
9 127 1.169234 13 0.089941
10 127 1.108494 14 0.079178
11 127 1.198791 16 0.074924
12 127 1.815675 18 0.100871
13 127 1.540181 19 0.081062
14 127 1.769383 21 0.084256
15 127 2.332818 23 0.101427
16 127 4.311226 25 0.172449
17 127 2.060025 26 0.079232
18 127 2.931143 28 0.104684
19 127 3.727461 30 0.124249
20 127 4.240841 32 0.132526
21 127 3.010427 33 0.091225
22 127 4.516898 35 0.129054
23 127 4.241880 37 0.114645
24 127 3.887628 39 0.099683
25 127 8.726537 41 0.212842
26 127 4.296684 42 0.102302
27 127 4.774381 44 0.108509
28 127 6.283212 46 0.136592
29 127 14.581492 48 0.303781
30 127 9.951231 50 0.199025
31 127 6.678204 51 0.130945
32 127 7.086196 53 0.133702
33 127 10.921803 55 0.198578
34 127 9.107431 57 0.159779
35 127 11.325447 59 0.191957
36 127 8.977641 61 0.147174
37 127 8.059015 62 0.129984
38 127 9.674839 64 0.151169
39 127 17.271374 66 0.261687
40 127 9.642024 68 0.141794
41 127 15.267104 70 0.218101
42 127 32.312561 72 0.448786
43 127 9.036166 73 0.123783
44 127 12.054418 75 0.160726
45 127 11.606731 77 0.150737
46 127 9.817672 79 0.124274
47 127 17.358882 81 0.214307
48 127 14.206758 83 0.171166
49 127 14.532546 85 0.170971
50 127 13.848043 86 0.161024
51 127 13.847733 88 0.157361
52 127 15.883776 90 0.176486
53 127 15.492177 92 0.168393
54 127 28.502836 94 0.303222
55 127 39.587394 96 0.412369
56 127 48.013753 98 0.489936
57 127 19.093898 99 0.192868
58 127 20.902813 101 0.206959
59 127 37.738181 103 0.366390
60 127 55.981002 105 0.533152
61 127 28.488798 107 0.266250
62 127 79.611899 109 0.730384
63 127 16.417690 111 0.147907
64 127 25.376741 113 0.224573
65 127 31.038600 114 0.272268
66 127 29.384336 116 0.253313
67 127 17.938697 118 0.152023
68 127 33.690711 120 0.280756
69 127 26.294237 122 0.215527
70 127 73.755859 124 0.594805
71 127 29.917085 126 0.237437
72 127 80.950280 128 0.632424
73 127 25.697193 130 0.197671
74 127 131.514715 132 0.996324
75 127 80.688024 134 0.602149
76 127 136.876129 136 1.006442
77 127 73.699303 138 0.534053
78 127 65.530418 140 0.468074
79 127 60.887485 142 0.428785
80 127 90.588468 144 0.629087
81 127 56.593363 146 0.387626
82 127 40.707815 148 0.275053
83 127 35.779097 150 0.238527
84 127 43.225132 152 0.284376
85 127 77.684482 154 0.504445
86 127 35.740927 156 0.229109
87 127 47.557227 158 0.300995
88 127 42.983042 160 0.268644
89 127 43.867307 162 0.270786
90 127 47.373962 164 0.288866
91 127 43.430530 166 0.261630
92 127 61.471358 168 0.365901
93 127 41.723786 170 0.245434
94 127 52.431906 172 0.304837
95 127 76.089761 174 0.437297
96 127 113.987010 176 0.647653
97 127 40.070021 178 0.225112
98 127 76.285189 180 0.423807
99 127 29.880583 182 0.164179
100 127 62.395497 184 0.339106
101 127 50.625097 186 0.272178
102 127 44.917303 188 0.238922
103 127 53.390240 190 0.281001
104 127 57.201306 192 0.297923
105 127 46.314150 194 0.238733
106 127 43.540786 196 0.222147
107 127 48.234178 198 0.243607
108 127 41.911841 200 0.209559
109 127 50.077977 202 0.247911
110 127 70.397306 204 0.345085
111 127 60.334185 206 0.292884
112 127 101.328102 208 0.487154
113 127 47.009083 210 0.223853
114 127 79.366393 212 0.374370
115 127 69.171157 214 0.323230
116 127 67.291015 216 0.311532
117 127 76.738861 218 0.352013
118 127 49.352564 220 0.224330
119 127 58.221853 222 0.262261
120 127 58.403174 224 0.260728
121 127 71.620584 226 0.316905
122 127 67.404518 228 0.295634
123 127 74.107150 230 0.322205
124 127 67.107608 232 0.289257
125 127 59.592274 234 0.254668
126 127 117.930952 236 0.499707
127 127 101.065088 237 0.426435
4580.64
