q q_max q_time hits q_time/hits 
1 127 0.128406 1 0.128406
2 127 0.234640 2 0.117320
3 127 0.316778 3 0.105593
4 127 0.509717 5 0.101943
5 127 0.441133 6 0.073522
6 127 0.625413 8 0.078177
7 127 0.666254 9 0.074028
8 127 0.927335 11 0.084303
9 127 1.232537 13 0.094811
10 127 1.111293 14 0.079378
11 127 1.346530 16 0.084158
12 127 1.803791 18 0.100211
13 127 1.628294 19 0.085700
14 127 1.778673 21 0.084699
15 127 2.157643 23 0.093811
16 127 3.634799 25 0.145392
17 127 2.744660 26 0.105564
18 127 3.065980 28 0.109499
19 127 2.866844 30 0.095561
20 127 4.444589 32 0.138893
21 127 3.848422 33 0.116619
22 127 4.112971 35 0.117513
23 127 4.192688 37 0.113316
24 127 6.090740 39 0.156173
25 127 7.281909 41 0.177608
26 127 4.710945 42 0.112165
27 127 5.354076 44 0.121684
28 127 7.354953 46 0.159890
29 127 7.681037 48 0.160022
30 127 8.701664 50 0.174033
31 127 5.715190 51 0.112063
32 127 6.948639 53 0.131106
33 127 6.434640 55 0.116993
34 127 7.317727 57 0.128381
35 127 13.512679 59 0.229028
36 127 20.916814 61 0.342899
37 127 6.692671 62 0.107946
38 127 7.741301 64 0.120958
39 127 14.380442 66 0.217885
40 127 14.388060 68 0.211589
41 127 31.158967 70 0.445128
42 127 9.103917 72 0.126443
43 127 9.705565 73 0.132953
44 127 14.617293 75 0.194897
45 127 10.531650 77 0.136775
46 127 12.851976 79 0.162683
47 127 18.688860 81 0.230727
48 127 23.958753 83 0.288660
49 127 13.679119 85 0.160931
50 127 11.243245 86 0.130735
51 127 10.841631 88 0.123200
52 127 22.484507 90 0.249828
53 127 38.779650 92 0.421518
54 127 31.487778 94 0.334976
55 127 42.172669 96 0.439299
56 127 14.542669 98 0.148395
57 127 14.350850 99 0.144958
58 127 14.624966 101 0.144802
59 127 15.848634 103 0.153870
60 127 24.847315 105 0.236641
61 127 41.032874 107 0.383485
62 127 65.171835 109 0.597907
63 127 28.014938 111 0.252387
64 127 19.538769 113 0.172909
65 127 35.333773 114 0.309945
66 127 22.236991 116 0.191698
67 127 43.876358 118 0.371834
68 127 30.072443 120 0.250604
69 127 20.083101 122 0.164616
70 127 33.256504 124 0.268198
71 127 44.531426 126 0.353424
72 127 19.780780 128 0.154537
73 127 19.081809 130 0.146783
74 127 30.947743 132 0.234453
75 127 40.938087 134 0.305508
76 127 63.530999 136 0.467140
77 127 40.362494 138 0.292482
78 127 44.301675 140 0.316441
79 127 57.756960 142 0.406739
80 127 42.184344 144 0.292947
81 127 51.831177 146 0.355008
82 127 40.413214 148 0.273062
83 127 41.887738 150 0.279252
84 127 60.486326 152 0.397936
85 127 36.772235 154 0.238781
86 127 36.908132 156 0.236591
87 127 30.963851 158 0.195974
88 127 33.962982 160 0.212269
89 127 33.562878 162 0.207178
90 127 54.510068 164 0.332378
91 127 57.413264 166 0.345863
92 127 54.416883 168 0.323910
93 127 48.795213 170 0.287031
94 127 36.295609 172 0.211021
95 127 46.974405 174 0.269968
96 127 58.891973 176 0.334613
97 127 59.194478 178 0.332553
98 127 78.050037 180 0.433611
99 127 62.980743 182 0.346048
100 127 63.131124 184 0.343104
101 127 60.330276 186 0.324356
102 127 89.755283 188 0.477422
103 127 59.675000 190 0.314079
104 127 47.380224 192 0.246772
105 127 54.314911 194 0.279974
106 127 61.773523 196 0.315171
107 127 64.917606 198 0.327867
108 127 49.690870 200 0.248454
109 127 82.030528 202 0.406092
110 127 89.494668 204 0.438699
111 127 61.845185 206 0.300219
112 127 50.609732 208 0.243316
113 127 56.118889 210 0.267233
114 127 88.612792 212 0.417985
115 127 62.451886 214 0.291831
116 127 63.416751 216 0.293596
117 127 65.678155 218 0.301276
118 127 54.615440 220 0.248252
119 127 78.803491 222 0.354971
120 127 69.249851 224 0.309151
121 127 47.068820 226 0.208269
122 127 67.867003 228 0.297662
123 127 85.534742 230 0.371890
124 127 104.048999 232 0.448487
125 127 82.737087 234 0.353577
126 127 52.075455 236 0.220659
127 127 68.542022 237 0.289207
4128.7
