q q_max q_time hits q_time/hits 
1 127 0.100279 1 0.100279
2 127 0.143323 2 0.071662
3 127 0.205770 3 0.068590
4 127 0.337624 5 0.067525
5 127 0.395905 6 0.065984
6 127 0.515766 8 0.064471
7 127 0.375696 9 0.041744
8 127 0.462175 11 0.042016
9 127 0.738706 13 0.056824
10 127 0.789536 14 0.056395
11 127 1.122373 16 0.070148
12 127 0.933891 18 0.051883
13 127 0.877799 19 0.046200
14 127 0.950279 21 0.045251
15 127 1.207768 23 0.052512
16 127 2.736703 25 0.109468
17 127 1.397882 26 0.053765
18 127 1.508774 28 0.053885
19 127 1.458044 30 0.048601
20 127 2.233664 32 0.069802
21 127 1.539731 33 0.046659
22 127 1.870624 35 0.053446
23 127 1.726660 37 0.046666
24 127 3.671469 39 0.094140
25 127 5.076813 41 0.123825
26 127 2.068273 42 0.049245
27 127 2.886502 44 0.065602
28 127 4.214721 46 0.091624
29 127 5.169772 48 0.107704
30 127 9.320394 50 0.186408
31 127 3.256133 51 0.063846
32 127 3.811646 53 0.071918
33 127 4.155204 55 0.075549
34 127 4.362888 57 0.076542
35 127 6.389019 59 0.108288
36 127 3.628949 61 0.059491
37 127 4.098356 62 0.066103
38 127 3.574280 64 0.055848
39 127 5.394700 66 0.081738
40 127 5.846201 68 0.085974
41 127 10.959746 70 0.156568
42 127 12.896842 72 0.179123
43 127 4.815597 73 0.065967
44 127 5.524848 75 0.073665
45 127 6.553181 77 0.085106
46 127 9.956248 79 0.126028
47 127 15.124637 81 0.186724
48 127 21.403279 83 0.257871
49 127 12.114838 85 0.142528
50 127 8.716324 86 0.101353
51 127 10.990298 88 0.124890
52 127 14.455974 90 0.160622
53 127 22.176302 92 0.241047
54 127 17.402935 94 0.185138
55 127 16.862756 96 0.175654
56 127 29.348854 98 0.299478
57 127 9.505279 99 0.096013
58 127 13.008163 101 0.128794
59 127 11.125013 103 0.108010
60 127 19.703398 105 0.187651
61 127 21.437798 107 0.200353
62 127 25.759681 109 0.236327
63 127 53.932202 111 0.485876
64 127 120.487321 113 1.066259
65 127 15.503207 114 0.135993
66 127 18.746567 116 0.161608
67 127 19.997269 118 0.169468
68 127 21.329260 120 0.177744
69 127 30.246606 122 0.247923
70 127 13.131319 124 0.105898
71 127 49.559275 126 0.393328
72 127 27.096143 128 0.211689
73 127 58.757609 130 0.451982
74 127 51.282598 132 0.388505
75 127 21.800116 134 0.162687
76 127 26.637395 136 0.195863
77 127 23.904776 138 0.173223
78 127 41.799244 140 0.298566
79 127 45.562671 142 0.320864
80 127 43.168949 144 0.299784
81 127 29.989326 146 0.205406
82 127 28.897457 148 0.195253
83 127 39.866227 150 0.265775
84 127 31.773857 152 0.209039
85 127 46.670492 154 0.303055
86 127 35.835112 156 0.229712
87 127 27.611109 158 0.174754
88 127 30.898282 160 0.193114
89 127 32.704074 162 0.201877
90 127 32.475166 164 0.198019
91 127 46.000422 166 0.277111
92 127 37.968213 168 0.226001
93 127 32.176504 170 0.189274
94 127 44.702695 172 0.259899
95 127 60.544277 174 0.347956
96 127 61.802132 176 0.351148
97 127 28.862467 178 0.162149
98 127 32.561208 180 0.180896
99 127 38.535521 182 0.211734
100 127 35.264863 184 0.191657
101 127 31.383225 186 0.168727
102 127 35.235181 188 0.187421
103 127 37.975678 190 0.199872
104 127 28.192326 192 0.146835
105 127 37.640566 194 0.194024
106 127 36.338526 196 0.185401
107 127 30.074974 198 0.151894
108 127 42.495446 200 0.212477
109 127 37.547638 202 0.185879
110 127 53.715649 204 0.263312
111 127 30.346848 206 0.147315
112 127 81.248066 208 0.390616
113 127 36.961129 210 0.176005
114 127 68.131374 212 0.321374
115 127 41.166287 214 0.192366
116 127 56.737405 216 0.262673
117 127 43.708809 218 0.200499
118 127 34.560324 220 0.157092
119 127 47.349876 222 0.213288
120 127 36.033793 224 0.160865
121 127 27.345098 226 0.120996
122 127 51.248677 228 0.224775
123 127 54.533664 230 0.237103
124 127 60.271879 232 0.259793
125 127 55.771825 234 0.238341
126 127 34.453275 236 0.145988
127 127 43.915013 237 0.185295
3032.88
