f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-11 0.697367 140000 5203 5456.760049
1+1E-0.187942 1+1E-11 0.149879 30000 1125 1169.305725
1+1E-0.546643 1+1E-11 0.150332 30000 1119 1169.305725
1+1E-0.875664 1+1E-11 0.200574 40000 1512 1559.074300
1+1E-1.190478 1+1E-11 0.348656 70000 2654 2728.380024
1+1E-1.498346 1+1E-11 0.298773 60000 2231 2338.611449
1+1E-1.802783 1+1E-11 0.447956 90000 3333 3507.917174
1+1E-2.105512 1+1E-11 0.801762 160000 5988 6236.297199
1+1E-2.407391 1+1E-11 0.945495 190000 7101 7405.602923
1+1E-2.708846 1+1E-11 1.343089 270000 10057 10523.751523
1+1E-3.010088 1+1E-11 1.691480 340000 12699 13252.131547
1+1E-3.311224 1+1E-11 1.741419 350000 12973 13641.900122
1+1E-3.612307 1+1E-11 4.877502 980000 36358 38197.320341
1+1E-3.913363 1+1E-11 5.324371 1070000 39749 41705.237515
1+1E-4.214407 1+1E-11 11.196569 2250000 83673 87697.929354
1+1E-4.515443 1+1E-11 12.141615 2440000 90387 95103.532278
1+1E-4.816477 1+1E-11 12.243790 2460000 91191 95883.069428
1+1E-5.117508 1+1E-11 23.945655 4810000 178332 187478.684531
1+1E-5.418539 1+1E-11 21.721461 4360000 161656 169939.098660
1+1E-5.719570 1+1E-11 42.519272 8540000 316349 332862.362972
1+1E-6.020600 1+1E-11 16.926261 3400000 125942 132521.315469
1+1E-6.321630 1+1E-11 114.864662 23070000 855235 899196.102314
1+1E-6.622660 1+1E-11 29.029664 5830000 216232 227235.079172
1+1E-6.923690 1+1E-11 30.767265 6180000 228919 240876.979294
1+1E-7.224720 1+1E-11 22.945786 4610000 170793 179683.313033
1+1E-7.525750 1+1E-11 15.726767 3160000 117034 123166.869671
1+1E-7.826780 1+1E-11 36.735905 7380000 273304 287649.208283
1+1E-8.127810 1+1E-11 39.007579 7840000 290555 305578.562728
1+1E-8.428840 1+1E-11 20.949218 4210000 155922 164092.570037
1+1E-8.729870 1+1E-11 47.757884 9600000 355574 374177.831912
1+1E-9.030900 1+1E-11 23.235526 4670000 173104 182021.924482
1+1E-9.331930 1+1E-11 52.957610 10680000 395752 416272.838002
1+1E-9.632960 1+1E-11 31.952799 6450000 239542 251400.730816
1+1E-9.933990 1+1E-11 50.192529 10130000 375256 394835.566382
1+1E-10.235020 1+1E-11 12.976687 2620000 97147 102119.366626
1+1E-10.536050 1+1E-11 35.826566 7230000 267729 281802.679659
1+1E-10.837080 1+1E-11 73.208065 14770000 547126 575688.185140
797.848
