f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-11 0.855156 170000 6366 6626.065773
1+1E-0.187942 1+1E-11 0.147272 30000 1124 1169.305725
1+1E-0.546643 1+1E-11 0.210462 40000 1494 1559.074300
1+1E-0.875664 1+1E-11 0.148959 30000 1113 1169.305725
1+1E-1.190478 1+1E-11 0.245864 50000 1875 1948.842875
1+1E-1.498346 1+1E-11 0.246512 50000 1862 1948.842875
1+1E-1.802783 1+1E-11 0.394315 80000 2963 3118.148599
1+1E-2.105512 1+1E-11 0.542194 110000 4092 4287.454324
1+1E-2.407391 1+1E-11 0.936364 190000 7093 7405.602923
1+1E-2.708846 1+1E-11 1.380590 280000 10486 10913.520097
1+1E-3.010088 1+1E-11 2.169261 440000 16507 17149.817296
1+1E-3.311224 1+1E-11 3.252914 660000 24476 25724.725944
1+1E-3.612307 1+1E-11 5.520648 1120000 41918 43654.080390
1+1E-3.913363 1+1E-11 5.717241 1160000 43237 45213.154689
1+1E-4.214407 1+1E-11 6.356205 1290000 47821 50280.146163
1+1E-4.515443 1+1E-11 16.657245 3380000 125208 131741.778319
1+1E-4.816477 1+1E-11 14.792153 3000000 111146 116930.572473
1+1E-5.117508 1+1E-11 21.898743 4440000 164664 173057.247259
1+1E-5.418539 1+1E-11 14.438636 2930000 108607 114202.192448
1+1E-5.719570 1+1E-11 34.019122 6900000 255663 268940.316687
1+1E-6.020600 1+1E-11 11.095606 2250000 83364 87697.929354
1+1E-6.321630 1+1E-11 14.893147 3020000 112192 117710.109622
1+1E-6.622660 1+1E-11 35.707382 7240000 268146 282192.448234
1+1E-6.923690 1+1E-11 20.755099 4210000 156072 164092.570037
1+1E-7.224720 1+1E-11 37.612122 7630000 282587 297393.422655
1+1E-7.525750 1+1E-11 35.684205 7240000 268320 282192.448234
1+1E-7.826780 1+1E-11 12.316154 2500000 92612 97442.143727
1+1E-8.127810 1+1E-11 19.657817 3990000 147921 155517.661389
1+1E-8.428840 1+1E-11 52.783502 10710000 396855 417442.143727
1+1E-8.729870 1+1E-11 33.250200 6740000 249641 262704.019488
1+1E-9.030900 1+1E-11 20.800701 4220000 156453 164482.338611
1+1E-9.331930 1+1E-11 43.641734 8850000 327818 344945.188794
1+1E-9.632960 1+1E-11 11.543210 2300000 85305 89646.772229
1+1E-9.933990 1+1E-11 65.462059 13000000 481378 506699.147381
1+1E-10.235020 1+1E-11 24.024377 4770000 176637 185919.610231
1+1E-10.536050 1+1E-11 20.549853 4080000 151246 159025.578563
1+1E-10.837080 1+1E-11 98.612489 19580000 725111 763166.869671
688.32
