f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-11 0.515227 130000 4852 5066.991474
1+1E-0.187942 1+1E-11 0.151595 40000 1518 1559.074300
1+1E-0.546643 1+1E-11 0.151908 40000 1515 1559.074300
1+1E-0.875664 1+1E-11 0.150915 40000 1511 1559.074300
1+1E-1.190478 1+1E-11 0.224555 60000 2243 2338.611449
1+1E-1.498346 1+1E-11 0.261666 70000 2648 2728.380024
1+1E-1.802783 1+1E-11 0.373371 100000 3748 3897.685749
1+1E-2.105512 1+1E-11 0.635057 170000 6295 6626.065773
1+1E-2.407391 1+1E-11 0.671870 180000 6729 7015.834348
1+1E-2.708846 1+1E-11 0.933193 250000 9263 9744.214373
1+1E-3.010088 1+1E-11 1.753005 470000 17603 18319.123021
1+1E-3.311224 1+1E-11 2.464481 660000 24522 25724.725944
1+1E-3.612307 1+1E-11 2.165098 580000 21481 22606.577345
1+1E-3.913363 1+1E-11 3.621898 970000 35942 37807.551766
1+1E-4.214407 1+1E-11 6.497972 1740000 64484 67819.732034
1+1E-4.515443 1+1E-11 9.526265 2550000 94702 99390.986602
1+1E-4.816477 1+1E-11 9.451273 2530000 93737 98611.449452
1+1E-5.117508 1+1E-11 11.917811 3190000 118189 124336.175396
1+1E-5.418539 1+1E-11 11.690973 3130000 115952 121997.563946
1+1E-5.719570 1+1E-11 37.065021 9920000 367387 386650.426309
1+1E-6.020600 1+1E-11 8.811650 2360000 87602 91985.383678
1+1E-6.321630 1+1E-11 34.179591 9160000 339325 357028.014616
1+1E-6.622660 1+1E-11 23.820314 6390000 236814 249062.119367
1+1E-6.923690 1+1E-11 31.654024 8500000 314766 331303.288672
1+1E-7.224720 1+1E-11 11.062466 2970000 110024 115761.266748
1+1E-7.525750 1+1E-11 24.913383 6690000 247959 260755.176614
1+1E-7.826780 1+1E-11 16.680097 4480000 165996 174616.321559
1+1E-8.127810 1+1E-11 18.349741 4930000 183093 192155.907430
1+1E-8.428840 1+1E-11 43.521191 11690000 433341 455639.464068
1+1E-8.729870 1+1E-11 32.356759 8690000 321944 338708.891596
1+1E-9.030900 1+1E-11 10.985086 2950000 109631 114981.729598
1+1E-9.331930 1+1E-11 20.166124 5410000 200325 210864.799026
1+1E-9.632960 1+1E-11 28.171301 7560000 279950 294665.042631
1+1E-9.933990 1+1E-11 35.107763 9380000 347323 365602.923264
1+1E-10.235020 1+1E-11 20.436250 5460000 202251 212813.641900
1+1E-10.536050 1+1E-11 33.273483 8890000 329632 346504.263094
1+1E-10.837080 1+1E-11 19.653298 5250000 194608 204628.501827
513.366
