f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-11 0.530434 130000 4890 5066.991474
1+1E-0.187942 1+1E-11 0.267100 70000 2627 2728.380024
1+1E-0.546643 1+1E-11 0.151237 40000 1508 1559.074300
1+1E-0.875664 1+1E-11 0.151039 40000 1502 1559.074300
1+1E-1.190478 1+1E-11 0.187145 50000 1869 1948.842875
1+1E-1.498346 1+1E-11 0.260289 70000 2623 2728.380024
1+1E-1.802783 1+1E-11 0.372777 100000 3727 3897.685749
1+1E-2.105512 1+1E-11 0.602602 160000 5953 6236.297199
1+1E-2.407391 1+1E-11 0.748237 200000 7417 7795.371498
1+1E-2.708846 1+1E-11 0.780026 210000 7811 8185.140073
1+1E-3.010088 1+1E-11 1.636046 440000 16341 17149.817296
1+1E-3.311224 1+1E-11 2.479044 660000 24440 25724.725944
1+1E-3.612307 1+1E-11 3.509690 930000 34741 36248.477467
1+1E-3.913363 1+1E-11 3.683481 980000 36308 38197.320341
1+1E-4.214407 1+1E-11 6.372108 1700000 62951 66260.657734
1+1E-4.515443 1+1E-11 6.968620 1850000 68512 72107.186358
1+1E-4.816477 1+1E-11 8.549896 2280000 84545 88867.235079
1+1E-5.117508 1+1E-11 27.211059 7250000 268659 282582.216809
1+1E-5.418539 1+1E-11 10.173046 2720000 100725 106017.052375
1+1E-5.719570 1+1E-11 30.397554 8120000 300681 316492.082826
1+1E-6.020600 1+1E-11 8.470533 2270000 84244 88477.466504
1+1E-6.321630 1+1E-11 13.815653 3690000 136659 143824.604141
1+1E-6.622660 1+1E-11 12.616570 3380000 125183 131741.778319
1+1E-6.923690 1+1E-11 25.941927 6900000 255584 268940.316687
1+1E-7.224720 1+1E-11 26.012215 6890000 255506 268550.548112
1+1E-7.525750 1+1E-11 42.567328 11330000 419566 441607.795371
1+1E-7.826780 1+1E-11 22.926619 6100000 225947 237758.830694
1+1E-8.127810 1+1E-11 21.896127 5830000 216016 227235.079172
1+1E-8.428840 1+1E-11 8.664204 2300000 85522 89646.772229
1+1E-8.729870 1+1E-11 26.451605 7050000 261350 274786.845311
1+1E-9.030900 1+1E-11 22.986346 6170000 228556 240487.210719
1+1E-9.331930 1+1E-11 64.182331 14240000 527307 555030.450670
1+1E-9.632960 1+1E-11 8.817022 1660000 61529 64701.583435
1+1E-9.933990 1+1E-11 8.549552 1610000 59621 62752.740560
1+1E-10.235020 1+1E-11 17.369968 3270000 121141 127454.323995
1+1E-10.536050 1+1E-11 42.816361 8060000 298499 314153.471376
1+1E-10.837080 1+1E-11 27.527419 5220000 193394 203459.196102
506.644
