q q_max q_time hits q_time/hits k accept_counter reject_counter
0 127 0.052689 1 0.052689 2550582 2550555 0 1
1 127 0.045987 1 0.045987 2550582 2550555 0 1
2 127 0.092617 2 0.046308 5135378 3488681 1646670 0
3 127 0.141834 3 0.047278 7762517 4655134 3107356 0
4 127 0.244695 5 0.048939 13406317 6566363 6839927 0
5 127 0.299747 6 0.049958 16011615 8085902 7925686 0
6 127 0.423155 8 0.052894 23233878 10923568 12310283 0
7 127 0.462269 9 0.051363 24907982 11929821 12978134 0
8 127 0.577118 11 0.052465 31610675 14430964 17179684 0
9 127 0.872622 13 0.067125 45432144 20486115 24946002 0
10 127 0.797254 14 0.056947 43263161 19969846 23293288 0
11 127 1.027193 16 0.064200 54046215 24317317 29728871 0
12 127 1.846747 18 0.102597 76649852 34572714 42077111 0
13 127 1.388490 19 0.073078 64006259 29280220 34726012 0
14 127 1.474501 21 0.070214 74572537 33555919 41016591 0
15 127 1.725266 23 0.075012 86287916 38580786 47707103 0
16 127 3.896465 25 0.155859 149159917 67368759 81791131 0
17 127 2.017838 26 0.077609 103646472 47188127 56458318 0
18 127 2.902760 28 0.103670 133710552 60618580 73091945 0
19 127 3.818901 30 0.127297 168220479 75967507 92252945 0
20 127 7.142090 32 0.223190 268027199 119768041 148259131 0
21 127 3.057709 33 0.092658 147466414 66453772 81012615 0
22 127 3.611132 35 0.103175 164151456 72945856 91205573 0
23 127 4.845244 37 0.130953 196702165 88720076 107982062 0
24 127 7.276023 39 0.186565 290873444 129919760 160953657 0
25 127 41.305287 41 1.007446 878008891 396072829 481936035 0
26 127 4.443529 42 0.105798 215996252 96744652 119251573 0
27 127 5.019600 44 0.114082 232346258 104388799 127957432 0
28 127 7.402902 46 0.160933 299537172 134983062 164554083 0
29 127 13.609960 48 0.283541 546072656 246080418 299992211 0
30 127 27.078908 50 0.541578 1133182509 513144914 620037568 0
31 127 5.546563 51 0.108756 293453522 133564759 159888736 0
32 127 7.470194 53 0.140947 321532464 146282491 175249946 0
33 127 10.563131 55 0.192057 365268269 165142343 200125899 0
34 127 11.893371 57 0.208656 515465352 233377447 282087878 0
35 127 24.295381 59 0.411786 1038573526 468929096 569644403 0
36 127 148.038655 61 2.426863 2703653844 1225875249 1477778568 0
37 127 7.883170 62 0.127148 389482410 176533122 212949261 0
38 127 11.336553 64 0.177134 472844576 215090303 257754246 0
39 127 13.931429 66 0.211082 712019313 321651212 390368074 0
40 127 22.469758 68 0.330438 1035191354 470298129 564893198 0
41 127 39.616466 70 0.565950 1718608522 780106849 938501646 0
42 127 151.539231 72 2.104712 3439375557 1560610078 1878765452 0
43 127 14.300167 73 0.195893 544908676 246536848 298371801 0
44 127 22.731453 75 0.303086 761000283 345831132 415169124 0
45 127 22.288442 77 0.289460 875107183 399227667 475879489 0
46 127 40.297288 79 0.510092 1543256878 702768058 840488793 0
47 127 61.366924 81 0.757616 2198162210 1000450235 1197711948 0
48 127 139.502528 83 1.680753 3547407659 1617163384 1930244248 0
49 127 266.870540 85 3.139653 3672628289 1673187555 1999440707 0
50 127 21.864151 86 0.254234 838795856 381909720 456886109 0
51 127 33.421996 88 0.379795 1038718526 472101111 566617388 0
52 127 41.085085 90 0.456501 1504749128 686997470 817751631 0
53 127 66.942873 92 0.727640 2302050292 1046944474 1255105791 0
54 127 120.321049 94 1.280011 2936601543 1332465034 1604136482 0
55 127 170.403536 96 1.775037 3712475761 1682678024 2029797710 0
56 127 448.445513 98 4.575975 7787676709 3531707666 4255969016 0
57 127 31.599034 99 0.319182 1175193212 532530734 642662451 0
58 127 37.760498 101 0.373866 1167831178 529518030 638313121 0
59 127 46.215249 103 0.448692 1636462823 744483335 891979461 0
60 127 80.860679 105 0.770102 2830989328 1284298052 1546691249 0
61 127 107.455898 107 1.004261 3759237115 1702223490 2057013598 0
62 127 169.400274 109 1.554131 4731354511 2146538320 2584816164 0
63 127 496.275366 111 4.470949 7928104946 3585976489 4342128430 0
64 127 1832.106139 113 16.213329 13498433453 6093542000 7404891426 0
65 127 33.214682 114 0.291357 1361495734 612791004 748704703 0
66 127 67.748052 116 0.584035 2020432097 910073581 1110358489 0
67 127 60.929001 118 0.516347 2350319372 1055012395 1295306950 0
68 127 157.144281 120 1.309536 4771149503 2150354896 2620794580 0
69 127 247.548726 122 2.029088 7276600237 3271183097 4005417113 0
70 127 314.880887 124 2.539362 4699365948 2104376217 2594989704 0
71 127 732.231845 126 5.811364 8610624741 3852799320 4757825394 0
72 127 770.862846 128 6.022366 10999943117 4920138327 6079804763 0
73 127 1401.737608 130 10.782597 10261088615 4583728661 5677359927 0
74 127 878.462053 132 6.655016 16522628726 7365712003 9156916696 0
75 127 828.056256 134 6.179524 19792322036 8798785168 10993536841 0
76 127 692.899218 136 5.094847 20730054273 9220909221 11509145025 0
77 127 740.054403 138 5.362713 18271728682 8104418139 10167310516 0
78 127 370.660617 140 2.647576 12944872310 5721662633 7223209650 0
79 127 450.797248 142 3.174629 11809650268 5207261002 6602389239 0
80 127 697.390165 144 4.842987 16592392554 7299500450 9292892077 0
81 127 405.893434 146 2.780092 11686059744 5136521046 6549538671 0
82 127 277.066986 148 1.872074 7747565601 3387923277 4359642297 0
83 127 207.552712 150 1.383685 8591476463 3759508173 4831968263 0
84 127 310.798868 152 2.044729 8732938727 3812771848 4920166852 0
85 127 272.212145 154 1.767611 7741991778 3366353644 4375638107 0
86 127 195.331981 156 1.252128 6326038371 2734464902 3591573442 0
87 127 139.457826 158 0.882644 5473095395 2365967287 3107128081 0
88 127 219.452564 160 1.371579 7091530303 3045957677 4045572599 0
89 127 134.929181 162 0.832896 5041764354 2159119758 2882644569 0
90 127 318.576047 164 1.942537 7172840548 3072994377 4099846144 0
91 127 139.505675 166 0.840396 4986390117 2119167716 2867222374 0
92 127 162.952347 168 0.969954 7123123160 3021316883 4101806250 0
93 127 187.605038 170 1.103559 7447725339 3146859215 4300866097 0
94 127 239.325081 172 1.391425 7313388943 3082806506 4230582410 0
95 127 287.024132 174 1.649564 9177806203 3856169130 5321637046 0
96 127 496.020736 176 2.818300 8191036657 3421065184 4769971446 0
97 127 306.880973 178 1.724050 8903172580 3704674310 5198498243 0
98 127 275.893021 180 1.532739 8118039919 3362237072 4755802820 0
99 127 235.209151 182 1.292358 6857465173 2831841445 4025623701 0
100 127 260.266246 184 1.414490 7537488457 3099079700 4438408730 0
101 127 201.488123 186 1.083269 6052361628 2474171136 3578190465 0
102 127 170.700199 188 0.907980 6211722524 2528481136 3683241361 0
103 127 309.525012 190 1.629079 8263822287 3353089128 4910733132 0
104 127 172.513539 192 0.898508 6633598426 2678281606 3955316793 0
105 127 186.204698 194 0.959818 7488612572 3005944721 4482667824 0
106 127 177.955263 196 0.907935 5584674627 2232275975 3352398625 0
107 127 195.877054 198 0.989278 5974937971 2384212997 3590724947 0
