f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-3 0.659403 130000 4883 5066.991474
1+1E-0.187942 1+1E-3 0.408119 80000 3038 3118.148599
1+1E-0.546643 1+1E-3 0.204151 40000 1493 1559.074300
1+1E-0.875664 1+1E-3 0.306223 60000 2285 2338.611449
1+1E-1.190478 1+1E-3 0.405436 80000 3027 3118.148599
1+1E-1.498346 1+1E-3 0.354435 70000 2609 2728.380024
1+1E-1.802783 1+1E-3 0.506560 100000 3772 3897.685749
1+1E-2.105512 1+1E-3 0.785600 150000 5602 5846.528624
1+1E-2.407391 1+1E-3 0.944772 180000 6755 7015.834348
1+1E-2.708846 1+1E-3 1.153662 220000 8279 8574.908648
5.72854
