f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-3 0.663214 130000 4900 5066.991474
1+1E-0.187942 1+1E-3 0.256416 50000 1904 1948.842875
1+1E-0.546643 1+1E-3 0.154124 30000 1123 1169.305725
1+1E-0.875664 1+1E-3 0.308298 60000 2287 2338.611449
1+1E-1.190478 1+1E-3 0.408013 80000 3038 3118.148599
1+1E-1.498346 1+1E-3 0.356937 70000 2599 2728.380024
1+1E-1.802783 1+1E-3 0.356325 70000 2615 2728.380024
1+1E-2.105512 1+1E-3 0.764098 150000 5615 5846.528624
1+1E-2.407391 1+1E-3 1.121287 220000 8168 8574.908648
1+1E-2.708846 1+1E-3 1.121567 220000 8168 8574.908648
5.51045
