f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-3 0.745345 150000 5582 5846.528624
1+1E-0.187942 1+1E-3 0.150877 30000 1118 1169.305725
1+1E-0.546643 1+1E-3 0.151186 30000 1115 1169.305725
1+1E-0.875664 1+1E-3 0.201526 40000 1482 1559.074300
1+1E-1.190478 1+1E-3 0.249750 50000 1871 1948.842875
1+1E-1.498346 1+1E-3 0.249847 50000 1867 1948.842875
1+1E-1.802783 1+1E-3 0.549398 110000 4112 4287.454324
1+1E-2.105512 1+1E-3 0.755246 150000 5573 5846.528624
1+1E-2.407391 1+1E-3 0.999905 200000 7475 7795.371498
1+1E-2.708846 1+1E-3 1.900598 380000 14205 14811.205847
5.95384
