f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-3 0.859715 170000 6382 6626.065773
1+1E-0.187942 1+1E-3 0.254286 50000 1861 1948.842875
1+1E-0.546643 1+1E-3 0.152839 30000 1118 1169.305725
1+1E-0.875664 1+1E-3 0.203399 40000 1489 1559.074300
1+1E-1.190478 1+1E-3 0.302826 60000 2242 2338.611449
1+1E-1.498346 1+1E-3 0.252324 50000 1858 1948.842875
1+1E-1.802783 1+1E-3 0.504677 100000 3741 3897.685749
1+1E-2.105512 1+1E-3 0.554938 110000 4076 4287.454324
1+1E-2.407391 1+1E-3 1.109888 220000 8158 8574.908648
1+1E-2.708846 1+1E-3 0.958460 190000 7099 7405.602923
5.15352
