f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-3 0.759869 150000 5572 5846.528624
1+1E-0.187942 1+1E-3 0.203301 40000 1498 1559.074300
1+1E-0.546643 1+1E-3 0.203921 40000 1501 1559.074300
1+1E-0.875664 1+1E-3 0.203703 40000 1484 1559.074300
1+1E-1.190478 1+1E-3 0.202156 40000 1482 1559.074300
1+1E-1.498346 1+1E-3 0.455076 90000 3338 3507.917174
1+1E-1.802783 1+1E-3 0.454807 90000 3345 3507.917174
1+1E-2.105512 1+1E-3 0.656756 130000 4836 5066.991474
1+1E-2.407391 1+1E-3 0.858831 170000 6356 6626.065773
1+1E-2.708846 1+1E-3 1.567039 310000 11556 12082.825822
5.56563
