f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-3 0.660417 130000 4841 5066.991474
1+1E-0.187942 1+1E-3 0.255461 50000 1886 1948.842875
1+1E-0.546643 1+1E-3 0.204598 40000 1507 1559.074300
1+1E-0.875664 1+1E-3 0.255703 50000 1886 1948.842875
1+1E-1.190478 1+1E-3 0.304415 60000 2264 2338.611449
1+1E-1.498346 1+1E-3 0.507132 100000 3778 3897.685749
1+1E-1.802783 1+1E-3 0.456285 90000 3375 3507.917174
1+1E-2.105512 1+1E-3 0.557648 110000 4118 4287.454324
1+1E-2.407391 1+1E-3 1.065864 210000 7782 8185.140073
1+1E-2.708846 1+1E-3 1.674285 330000 12239 12862.362972
5.94198
