q q_max q_time hits q_time/hits k 
1 31 0.063073 1 0.063073 639937
2 31 0.132326 2 0.066163 1288065
3 31 0.203268 3 0.067756 1933313
4 31 0.358699 5 0.071740 3313409
5 31 0.436658 6 0.072776 3896705
6 31 0.598402 8 0.074800 5273665
7 31 0.675138 9 0.075015 5854529
8 31 0.844446 11 0.076768 7174465
9 31 1.042405 13 0.080185 8694913
10 31 1.142499 14 0.081607 9397249
11 31 1.298802 16 0.081175 10483329
12 31 1.502665 18 0.083481 12007169
13 31 1.583390 19 0.083336 12494081
14 31 1.770474 21 0.084308 13827457
15 31 2.014602 23 0.087591 15657281
16 31 2.163529 25 0.086541 16658241
17 31 2.322457 26 0.089325 17461825
18 31 2.485861 28 0.088781 18527425
19 31 2.686094 30 0.089536 19873985
20 31 2.921088 32 0.091284 21408193
21 31 3.122951 34 0.091852 22822913
22 31 3.458830 36 0.096079 25298177
23 31 3.922567 38 0.103225 28490817
24 31 3.642569 40 0.091064 26222081
25 31 3.999204 42 0.095219 28200897
26 31 4.166923 44 0.094703 29358785
27 31 4.530701 46 0.098493 30891265
28 31 4.627203 48 0.096400 32158401
29 31 4.727288 50 0.094546 32978049
30 31 4.920704 52 0.094629 34073537
31 31 5.476965 53 0.103339 37483457
72.842
