q q_max q_time hits q_time/hits k 
1 31 0.071186 1 0.071186 639937
2 31 0.137471 2 0.068735 1282689
3 31 0.206989 3 0.068996 1938881
4 31 0.357839 5 0.071568 3252097
5 31 0.442275 6 0.073713 3877313
6 31 0.595490 8 0.074436 5179073
7 31 0.688404 9 0.076489 5865729
8 31 0.855959 11 0.077814 7177025
9 31 1.185649 13 0.091204 9855105
10 31 1.152630 14 0.082331 9292865
11 31 1.363558 16 0.085222 10889025
12 31 1.613552 18 0.089642 12750721
13 31 1.618617 19 0.085190 12607873
14 31 1.795332 21 0.085492 13785281
15 31 1.972322 23 0.085753 14971265
16 31 2.496046 25 0.099842 18907713
17 31 2.302091 26 0.088542 17063489
18 31 2.724644 28 0.097309 19920833
19 31 2.804379 30 0.093479 20217473
20 31 2.979507 32 0.093110 21284225
21 31 3.232697 34 0.095079 22766849
22 31 3.634465 36 0.100957 25522753
23 31 3.840111 38 0.101056 26763905
24 31 4.068037 40 0.101701 28104449
25 31 4.131894 42 0.098378 28312769
26 31 4.284184 44 0.097368 28896833
27 31 4.865137 46 0.105764 31986881
28 31 4.794220 48 0.099880 32134145
29 31 5.102102 50 0.102042 33163777
30 31 5.284189 52 0.101619 34555777
31 31 5.367374 53 0.101271 35223105
75.9686
