q q_max q_time hits q_time/hits k 
1 31 0.069338 1 0.069338 639937
2 31 0.134315 2 0.067157 1291841
3 31 0.202995 3 0.067665 1921409
4 31 0.350934 5 0.070187 3230401
5 31 0.436970 6 0.072828 3874625
6 31 0.601741 8 0.075218 5340225
7 31 0.681179 9 0.075687 5868737
8 31 0.849645 11 0.077240 7218049
9 31 1.064088 13 0.081853 8895041
10 31 1.129141 14 0.080653 9266433
11 31 1.315724 16 0.082233 10603521
12 31 1.480575 18 0.082254 11756161
13 31 1.590411 19 0.083706 12492225
14 31 1.815824 21 0.086468 14053825
15 31 1.963262 23 0.085359 15066369
16 31 2.171995 25 0.086880 16461185
17 31 2.281274 26 0.087741 17076097
18 31 2.490956 28 0.088963 18286273
19 31 2.697689 30 0.089923 19726401
20 31 2.912267 32 0.091008 21001857
21 31 3.736695 34 0.109903 26974017
22 31 3.618454 36 0.100513 25654401
23 31 3.656506 38 0.096224 25710529
24 31 3.755671 40 0.093892 26108289
25 31 4.064494 42 0.096774 27758593
26 31 4.555367 44 0.103531 30117761
27 31 4.555726 46 0.099038 30246593
28 31 4.959398 48 0.103321 32852929
29 31 5.261722 50 0.105234 34164033
30 31 5.540529 52 0.106549 36139009
31 31 5.444657 53 0.102729 35480705
75.3899
