q q_max q_time hits q_time/hits k 
1 31 0.069612 1 0.069612 639937
2 31 0.132991 2 0.066495 1281857
3 31 0.204755 3 0.068252 1934337
4 31 0.354098 5 0.070820 3252289
5 31 0.438590 6 0.073098 3894977
6 31 0.594351 8 0.074294 5208577
7 31 0.682956 9 0.075884 5863041
8 31 0.866876 11 0.078807 7390081
9 31 1.072951 13 0.082535 8950401
10 31 1.121732 14 0.080124 9163969
11 31 1.351087 16 0.084443 10874689
12 31 1.532213 18 0.085123 12138177
13 31 1.657745 19 0.087250 12995393
14 31 1.792644 21 0.085364 13868481
15 31 1.982624 23 0.086201 15204801
16 31 2.161707 25 0.086468 16410113
17 31 2.298682 26 0.088411 17164481
18 31 2.499245 28 0.089259 18320961
19 31 2.683505 30 0.089450 19611969
20 31 2.936158 32 0.091755 21178305
21 31 3.166368 34 0.093128 22622785
22 31 3.343297 36 0.092869 23656897
23 31 3.577481 38 0.094144 25147329
24 31 3.752180 40 0.093804 26192897
25 31 4.065987 42 0.096809 27805313
26 31 4.554402 44 0.103509 30480897
27 31 5.066055 46 0.110132 33546305
28 31 4.864130 48 0.101336 32172481
29 31 5.222794 50 0.104456 34285313
30 31 5.213717 52 0.100264 34577473
31 31 5.215816 53 0.098412 34780737
74.4771
