q q_max q_time hits q_time/hits k 
1 31 0.069572 1 0.069572 639937
2 31 0.134950 2 0.067475 1284801
3 31 0.204944 3 0.068315 1949761
4 31 0.355141 5 0.071028 3255425
5 31 0.440206 6 0.073368 3910401
6 31 0.598606 8 0.074826 5239553
7 31 0.690183 9 0.076687 5926913
8 31 0.855546 11 0.077777 7275521
9 31 1.049567 13 0.080736 8745921
10 31 1.117139 14 0.079796 9140481
11 31 1.299066 16 0.081192 10451073
12 31 1.486609 18 0.082589 11794049
13 31 1.648729 19 0.086775 12939393
14 31 1.771129 21 0.084339 13723585
15 31 1.988444 23 0.086454 15249857
16 31 2.475021 25 0.099001 18939137
17 31 2.280087 26 0.087696 17019073
18 31 2.485264 28 0.088759 18394561
19 31 2.685018 30 0.089501 19622977
20 31 2.991295 32 0.093478 21642881
21 31 3.206944 34 0.094322 22965889
22 31 3.513590 36 0.097600 24928833
23 31 3.850068 38 0.101318 27209537
24 31 4.061657 40 0.101541 28504001
25 31 4.053825 42 0.096520 27887169
26 31 4.213814 44 0.095769 28894593
27 31 4.481226 46 0.097418 30336257
28 31 4.909406 48 0.102279 32362305
29 31 5.089755 50 0.101795 33360065
30 31 5.173591 52 0.099492 34385281
31 31 5.664854 53 0.106884 36911873
74.8455
