q q_max q_time hits q_time/hits k 
1 31 0.069922 1 0.069922 639937
2 31 0.132727 2 0.066363 1290497
3 31 0.203750 3 0.067917 1942337
4 31 0.358189 5 0.071638 3316097
5 31 0.440226 6 0.073371 3938881
6 31 0.596820 8 0.074603 5274369
7 31 0.683147 9 0.075905 5894977
8 31 0.857242 11 0.077931 7307969
9 31 1.023544 13 0.078734 8508993
10 31 1.113458 14 0.079533 9101313
11 31 1.313429 16 0.082089 10582337
12 31 1.529717 18 0.084984 12142785
13 31 1.583539 19 0.083344 12403841
14 31 1.834576 21 0.087361 14225665
15 31 1.957940 23 0.085128 15034113
16 31 2.252156 25 0.090086 17070785
17 31 2.335220 26 0.089816 17563457
18 31 2.503335 28 0.089405 18424257
19 31 2.731154 30 0.091038 19917825
20 31 3.368435 32 0.105264 24559681
21 31 3.411860 34 0.100349 24509313
22 31 3.393462 36 0.094263 24117505
23 31 3.809987 38 0.100263 26889473
24 31 3.810531 40 0.095263 26636353
25 31 4.070734 42 0.096922 27984833
26 31 4.251454 44 0.096624 29235073
27 31 4.498826 46 0.097801 30540609
28 31 5.150929 48 0.107311 33896769
29 31 5.211085 50 0.104222 34914689
30 31 5.619443 52 0.108066 36543809
31 31 5.449287 53 0.102817 36238145
75.5664
