q q_max q_time hits q_time/hits k 
1 31 0.071035 1 0.071035 639937
2 31 0.133562 2 0.066781 1283137
3 31 0.203737 3 0.067912 1941313
4 31 0.357636 5 0.071527 3296897
5 31 0.439775 6 0.073296 3946113
6 31 0.601585 8 0.075198 5251713
7 31 0.683215 9 0.075913 5865921
8 31 0.839479 11 0.076316 7093761
9 31 1.034196 13 0.079554 8616449
10 31 1.111711 14 0.079408 9086785
11 31 1.306096 16 0.081631 10503169
12 31 1.506462 18 0.083692 11923649
13 31 1.589911 19 0.083680 12459649
14 31 1.820913 21 0.086710 14198145
15 31 1.983165 23 0.086225 15292289
16 31 2.254034 25 0.090161 17277825
17 31 2.269395 26 0.087284 17008769
18 31 2.485582 28 0.088771 18494209
19 31 4.850945 30 0.161698 19930433
20 31 3.295847 32 0.102995 22764097
21 31 3.129500 34 0.092044 22814273
22 31 3.297962 36 0.091610 23773377
23 31 4.121366 38 0.108457 30129409
24 31 4.075693 40 0.101892 29834113
25 31 3.954863 42 0.094163 28016001
26 31 7.274481 44 0.165329 29595393
27 31 4.976885 46 0.108193 30685505
28 31 4.808240 48 0.100172 33253249
29 31 4.901505 50 0.098030 33180225
30 31 5.365555 52 0.103184 36668161
31 31 5.383256 53 0.101571 36475137
80.1278
