q q_max q_time hits q_time/hits k 
1 31 0.071007 1 0.071007 639937
2 31 0.133667 2 0.066833 1279937
3 31 0.203322 3 0.067774 1932353
4 31 0.354604 5 0.070921 3243713
5 31 0.440025 6 0.073337 3910593
6 31 0.587557 8 0.073445 5174721
7 31 0.683140 9 0.075904 5876097
8 31 0.850271 11 0.077297 7187137
9 31 1.028231 13 0.079095 8525121
10 31 1.141812 14 0.081558 9354561
11 31 1.311946 16 0.081997 10593665
12 31 1.480502 18 0.082250 11769601
13 31 1.587420 19 0.083548 12543873
14 31 1.759097 21 0.083767 13743041
15 31 2.058527 23 0.089501 16049281
16 31 2.751923 25 0.110077 21675713
17 31 2.364365 26 0.090937 17858433
18 31 2.507404 28 0.089550 18720833
19 31 2.781619 30 0.092721 20618881
20 31 2.954628 32 0.092332 21866625
21 31 3.127291 34 0.091979 22809473
22 31 3.371006 36 0.093639 23741761
23 31 3.552691 38 0.093492 25516865
24 31 3.656679 40 0.091417 26518913
25 31 4.273557 42 0.101751 29057793
26 31 4.112234 44 0.093460 28928129
27 31 4.432399 46 0.096356 31066369
28 31 4.706347 48 0.098049 32446273
29 31 5.195759 50 0.103915 35689921
30 31 4.968669 52 0.095551 34885441
31 31 5.145828 53 0.097091 35393921
73.5938
