q q_max q_time hits q_time/hits k 
1 31 0.070153 1 0.070153 639937
2 31 0.133756 2 0.066878 1280833
3 31 0.205022 3 0.068341 1942657
4 31 0.353862 5 0.070772 3240833
5 31 0.439777 6 0.073296 3916929
6 31 0.590148 8 0.073769 5206017
7 31 0.676286 9 0.075143 5818817
8 31 0.855785 11 0.077799 7250049
9 31 1.105415 13 0.085032 9248769
10 31 1.112234 14 0.079445 9091521
11 31 1.315044 16 0.082190 10527105
12 31 1.496104 18 0.083117 11902977
13 31 1.615224 19 0.085012 12742017
14 31 1.852659 21 0.088222 14469377
15 31 1.965375 23 0.085451 15129985
16 31 2.237458 25 0.089498 17182913
17 31 2.324165 26 0.089391 17501569
18 31 2.662614 28 0.095093 19848385
19 31 5.548398 30 0.184947 23322753
20 31 2.927290 32 0.091478 21454529
21 31 3.096251 34 0.091066 22355905
22 31 3.361958 36 0.093388 24390657
23 31 3.561834 38 0.093732 25567105
24 31 3.830330 40 0.095758 27465025
25 31 3.925494 42 0.093464 27855361
26 31 4.175274 44 0.094893 29656321
27 31 4.330628 46 0.094144 30652289
28 31 4.965935 48 0.103457 33773377
29 31 4.854148 50 0.097083 33332673
30 31 4.947662 52 0.095147 34323649
31 31 5.096886 53 0.096168 34853825
75.6334
