q q_max q_time hits q_time/hits k 
1 31 0.070887 1 0.070887 639937
2 31 0.132475 2 0.066237 1285761
3 31 0.203545 3 0.067848 1932481
4 31 0.351328 5 0.070266 3240705
5 31 0.444525 6 0.074088 4004033
6 31 0.600600 8 0.075075 5318721
7 31 0.677339 9 0.075260 5844737
8 31 0.861356 11 0.078305 7289089
9 31 1.143105 13 0.087931 9610689
10 31 1.145757 14 0.081840 9401281
11 31 1.309347 16 0.081834 10573249
12 31 1.492143 18 0.082897 11909185
13 31 1.629491 19 0.085763 12898945
14 31 1.762841 21 0.083945 13760449
15 31 2.001981 23 0.087043 15474881
16 31 2.133721 25 0.085349 16396225
17 31 2.244697 26 0.086334 16945921
18 31 2.488336 28 0.088869 18645377
19 31 2.981665 30 0.099389 22396481
20 31 2.889948 32 0.090311 21167745
21 31 3.126044 34 0.091942 22845057
22 31 3.358641 36 0.093296 24334081
23 31 3.701013 38 0.097395 26962305
24 31 3.634371 40 0.090859 26491649
25 31 3.935032 42 0.093691 27993857
26 31 4.268132 44 0.097003 29271041
27 31 4.430368 46 0.096312 30883009
28 31 4.534033 48 0.094459 31913985
29 31 4.793745 50 0.095875 33558721
30 31 5.375646 52 0.103378 36739777
31 31 5.231667 53 0.098711 36212545
72.954
