q q_max q_time hits q_time/hits k 
1 31 0.070416 1 0.070416 639937
2 31 0.130963 2 0.065481 1283329
3 31 0.206304 3 0.068768 1949633
4 31 0.351840 5 0.070368 3237633
5 31 0.437600 6 0.072933 3893889
6 31 0.591922 8 0.073990 5220225
7 31 0.690703 9 0.076745 5937793
8 31 0.845054 11 0.076823 7198209
9 31 1.022307 13 0.078639 8495489
10 31 1.119861 14 0.079990 9165441
11 31 1.348466 16 0.084279 10920961
12 31 1.479700 18 0.082206 11780993
13 31 1.584638 19 0.083402 12465921
14 31 1.774038 21 0.084478 13809345
15 31 1.994040 23 0.086697 15419777
16 31 2.213938 25 0.088558 17003585
17 31 2.275657 26 0.087525 17081921
18 31 2.637688 28 0.094203 19816961
19 31 2.728945 30 0.090965 20252929
20 31 2.991909 32 0.093497 21973377
21 31 3.166767 34 0.093140 23213057
22 31 3.269510 36 0.090820 23639041
23 31 3.624991 38 0.095394 26283905
24 31 3.694986 40 0.092375 26755969
25 31 4.608310 42 0.109722 31885505
26 31 4.346796 44 0.098791 30061825
27 31 4.906601 46 0.106665 33907201
28 31 4.741033 48 0.098772 32388609
29 31 4.698919 50 0.093978 32934273
30 31 5.394319 52 0.103737 37307329
31 31 5.506214 53 0.103891 37659329
74.4547
