q q_max q_time hits q_time/hits k 
1 31 0.073608 1 0.073608 639937
2 31 0.141554 2 0.070777 1280897
3 31 0.212114 3 0.070705 1952257
4 31 0.363659 5 0.072732 3243777
5 31 0.449886 6 0.074981 3877953
6 31 0.614643 8 0.076830 5256705
7 31 0.709428 9 0.078825 5952321
8 31 0.872628 11 0.079330 7175297
9 31 1.063389 13 0.081799 8562177
10 31 1.150195 14 0.082157 9121217
11 31 1.450153 16 0.090635 11457729
12 31 1.568328 18 0.087129 12174849
13 31 1.675352 19 0.088176 12849217
14 31 1.850234 21 0.088106 14028545
15 31 2.129762 23 0.092598 16009601
16 31 2.190906 25 0.087636 16272385
17 31 2.343347 26 0.090129 17122049
18 31 2.598336 28 0.092798 18713025
19 31 2.777828 30 0.092594 19849857
20 31 3.348436 32 0.104639 23894465
21 31 3.229364 34 0.094981 22658625
22 31 3.524652 36 0.097907 24637185
23 31 3.730133 38 0.098161 25774977
24 31 4.060122 40 0.101503 28537921
25 31 4.564624 42 0.108682 30607553
26 31 4.440713 44 0.100925 29766401
27 31 4.629608 46 0.100644 30649409
28 31 4.758312 48 0.099131 31862209
29 31 5.048881 50 0.100978 33922753
30 31 5.662083 52 0.108886 37446529
31 31 5.270843 53 0.099450 35015361
76.5033
