q q_max q_time hits q_time/hits k 
1 31 0.071876 1 0.071876 639937
2 31 0.136630 2 0.068315 1282049
3 31 0.204132 3 0.068044 1936513
4 31 0.355995 5 0.071199 3266177
5 31 0.439929 6 0.073321 3914945
6 31 0.597511 8 0.074689 5229441
7 31 0.687068 9 0.076341 5936001
8 31 0.871750 11 0.079250 7414401
9 31 1.150581 13 0.088506 9646785
10 31 1.125123 14 0.080366 9179585
11 31 1.304484 16 0.081530 10488385
12 31 1.492914 18 0.082940 11873153
13 31 1.632549 19 0.085924 12841985
14 31 1.812125 21 0.086292 14141121
15 31 1.960782 23 0.085251 15063681
16 31 3.209846 25 0.128394 16760833
17 31 2.551919 26 0.098151 18905153
18 31 2.581310 28 0.092190 19150209
19 31 2.770210 30 0.092340 20407617
20 31 3.466110 32 0.108316 25639617
21 31 3.417278 34 0.100508 23520961
22 31 3.923512 36 0.108986 28546625
23 31 3.695651 38 0.097254 25288513
24 31 4.175401 40 0.104385 30295937
25 31 3.923908 42 0.093426 27636929
26 31 4.307147 44 0.097890 29022209
27 31 4.491380 46 0.097639 30233345
28 31 4.809121 48 0.100190 31491969
29 31 5.160263 50 0.103205 34859265
30 31 5.069728 52 0.097495 34103681
31 31 5.082238 53 0.095891 35323777
76.4787
