q q_max q_time hits q_time/hits k 
1 31 0.069441 1 0.069441 639937
2 31 0.137027 2 0.068513 1289153
3 31 0.204445 3 0.068148 1933057
4 31 0.351915 5 0.070383 3237249
5 31 0.435068 6 0.072511 3904193
6 31 0.591578 8 0.073947 5214145
7 31 0.685723 9 0.076191 5920257
8 31 0.848582 11 0.077144 7223937
9 31 1.022524 13 0.078656 8524417
10 31 1.115736 14 0.079695 9143105
11 31 1.302797 16 0.081425 10542721
12 31 1.522015 18 0.084556 12171329
13 31 1.708988 19 0.089947 13588801
14 31 1.785359 21 0.085017 13999681
15 31 2.296029 23 0.099827 18034113
16 31 2.178896 25 0.087156 16694401
17 31 2.435937 26 0.093690 18279297
18 31 2.501470 28 0.089338 18607041
19 31 2.837217 30 0.094574 21109697
20 31 2.908746 32 0.090898 21323585
21 31 3.214337 34 0.094539 23546625
22 31 3.435729 36 0.095437 25168705
23 31 3.459851 38 0.091049 24876417
24 31 3.653507 40 0.091338 26236865
25 31 3.938531 42 0.093775 27676097
26 31 4.165142 44 0.094662 29199169
27 31 5.120274 46 0.111310 35421505
28 31 4.579660 48 0.095410 31830273
29 31 4.841341 50 0.096827 33543297
30 31 5.079946 52 0.097691 35247553
31 31 5.826096 53 0.109926 40066945
74.2541
