q q_max q_time hits q_time/hits k 
1 31 0.066302 1 0.066302 639937
2 31 0.130589 2 0.065294 1290625
3 31 0.202773 3 0.067591 1928193
4 31 0.355014 5 0.071003 3253313
5 31 0.442799 6 0.073800 3940673
6 31 0.595605 8 0.074451 5203201
7 31 0.683927 9 0.075992 5891713
8 31 0.856671 11 0.077879 7251137
9 31 1.024336 13 0.078795 8471681
10 31 1.121585 14 0.080113 9099585
11 31 1.301766 16 0.081360 10426625
12 31 1.491794 18 0.082877 11748289
13 31 1.612958 19 0.084893 12531585
14 31 1.879933 21 0.089521 14436161
15 31 2.138469 23 0.092977 16281857
16 31 2.235794 25 0.089432 16787713
17 31 2.309245 26 0.088817 17112065
18 31 2.517840 28 0.089923 18374273
19 31 2.782642 30 0.092755 20152001
20 31 3.243460 32 0.101358 23412609
21 31 3.367284 34 0.099038 24053249
22 31 3.613699 36 0.100381 25527041
23 31 3.703098 38 0.097450 25926657
24 31 3.821344 40 0.095534 26533057
25 31 4.044878 42 0.096307 27875585
26 31 4.345173 44 0.098754 28853889
27 31 4.455994 46 0.096869 30343745
28 31 5.552931 48 0.115686 36767297
29 31 5.218088 50 0.104362 34425665
30 31 5.158142 52 0.099195 34235713
31 31 5.198152 53 0.098078 34857089
75.4725
