q q_max q_time hits q_time/hits k 
1 31 0.071208 1 0.071208 639937
2 31 0.134979 2 0.067489 1280897
3 31 0.202941 3 0.067647 1928833
4 31 0.358880 5 0.071776 3323201
5 31 0.438757 6 0.073126 3952001
6 31 0.598732 8 0.074841 5280193
7 31 0.681247 9 0.075694 5886913
8 31 0.844344 11 0.076759 7184897
9 31 1.021939 13 0.078611 8513025
10 31 1.138633 14 0.081331 9340865
11 31 1.304856 16 0.081554 10548353
12 31 1.483604 18 0.082422 11828289
13 31 1.577259 19 0.083014 12408833
14 31 1.770817 21 0.084325 13763201
15 31 1.954791 23 0.084991 15048257
16 31 2.171335 25 0.086853 16687041
17 31 2.270868 26 0.087341 17069761
18 31 2.463487 28 0.087982 18411201
19 31 2.915687 30 0.097190 21660993
20 31 2.907057 32 0.090846 21280257
21 31 3.217068 34 0.094620 23478337
22 31 3.287607 36 0.091322 23807553
23 31 4.605149 38 0.121188 33937025
24 31 4.420590 40 0.110515 32459201
25 31 3.957301 42 0.094221 28019393
26 31 4.137627 44 0.094037 29173505
27 31 4.364215 46 0.094874 30390913
28 31 4.798412 48 0.099967 32593153
29 31 4.872738 50 0.097455 33788225
30 31 4.966852 52 0.095516 34524929
31 31 5.771499 53 0.108896 39172929
74.7107
