q q_max q_time hits q_time/hits k 
1 31 0.069989 1 0.069989 639937
2 31 0.138995 2 0.069498 1301313
3 31 0.204633 3 0.068211 1942593
4 31 0.361218 5 0.072244 3325057
5 31 0.436245 6 0.072707 3903489
6 31 0.603322 8 0.075415 5359681
7 31 0.679748 9 0.075528 5848961
8 31 0.856741 11 0.077886 7206721
9 31 1.041900 13 0.080146 8656513
10 31 1.121198 14 0.080086 9176065
11 31 1.312911 16 0.082057 10599681
12 31 1.478332 18 0.082130 11781697
13 31 1.583838 19 0.083360 12404929
14 31 1.878399 21 0.089448 14712129
15 31 1.947434 23 0.084671 15032385
16 31 2.159817 25 0.086393 16605569
17 31 2.273858 26 0.087456 17242625
18 31 2.453338 28 0.087619 18251649
19 31 2.759544 30 0.091985 20486529
20 31 2.891370 32 0.090355 21346689
21 31 3.200399 34 0.094129 23362113
22 31 3.381490 36 0.093930 24431745
23 31 3.575732 38 0.094098 25901569
24 31 3.641497 40 0.091037 26276033
25 31 3.950119 42 0.094050 27739137
26 31 4.303206 44 0.097800 30348097
27 31 4.446443 46 0.096662 30569281
28 31 4.532955 48 0.094437 31428225
29 31 4.906370 50 0.098127 33489857
30 31 4.960616 52 0.095396 34356737
31 31 5.142147 53 0.097022 35513729
72.294
