q q_max q_time hits q_time/hits k 
1 31 0.070125 1 0.070125 639937
2 31 0.135193 2 0.067597 1281089
3 31 0.204147 3 0.068049 1941761
4 31 0.355005 5 0.071001 3275777
5 31 0.435786 6 0.072631 3900417
6 31 0.601291 8 0.075161 5308737
7 31 0.681924 9 0.075769 5931201
8 31 0.844471 11 0.076770 7176193
9 31 1.023117 13 0.078701 8513857
10 31 1.126870 14 0.080491 9215041
11 31 1.297374 16 0.081086 10438465
12 31 1.507350 18 0.083742 12008961
13 31 1.570195 19 0.082642 12360961
14 31 1.790394 21 0.085257 13916481
15 31 1.947616 23 0.084679 15046337
16 31 2.212308 25 0.088492 16990081
17 31 2.272805 26 0.087416 17077697
18 31 2.637758 28 0.094206 19696449
19 31 2.678171 30 0.089272 19773377
20 31 3.022683 32 0.094459 22007617
21 31 3.500121 34 0.102945 25480769
22 31 3.376029 36 0.093779 24539777
23 31 3.906838 38 0.102812 28095169
24 31 3.908466 40 0.097712 28382209
25 31 4.024634 42 0.095825 27975233
26 31 4.727794 44 0.107450 32287361
27 31 4.940859 46 0.107410 33975169
28 31 4.733345 48 0.098611 32073089
29 31 4.865055 50 0.097301 33385857
30 31 5.036299 52 0.096852 34300033
31 31 5.394809 53 0.101789 37100481
74.8291
