q q_max q_time hits q_time/hits k 
1 31 0.069601 1 0.069601 639937
2 31 0.137322 2 0.068661 1291265
3 31 0.203301 3 0.067767 1923649
4 31 0.348782 5 0.069756 3221889
5 31 0.437535 6 0.072923 3880129
6 31 0.586536 8 0.073317 5175361
7 31 0.680491 9 0.075610 5853185
8 31 0.853093 11 0.077554 7271617
9 31 1.028296 13 0.079100 8536065
10 31 1.134602 14 0.081043 9267329
11 31 1.302574 16 0.081411 10509441
12 31 1.492604 18 0.082922 11867073
13 31 1.571933 19 0.082733 12344257
14 31 1.810570 21 0.086218 14099841
15 31 1.952797 23 0.084904 15048001
16 31 2.142881 25 0.085715 16365889
17 31 2.345240 26 0.090202 17222785
18 31 2.458997 28 0.087821 18289025
19 31 2.983395 30 0.099446 22279297
20 31 3.008769 32 0.094024 22073281
21 31 3.239325 34 0.095274 23741185
22 31 3.362493 36 0.093403 24373249
23 31 3.465817 38 0.091206 24994113
24 31 3.767272 40 0.094182 27119553
25 31 3.971884 42 0.094569 27704833
26 31 4.115200 44 0.093527 28977217
27 31 4.966454 46 0.107966 34068993
28 31 4.565160 48 0.095107 31990209
29 31 4.818736 50 0.096375 33102913
30 31 5.199664 52 0.099994 35327233
31 31 5.042957 53 0.095150 35027905
73.0646
