q q_max q_time hits q_time/hits k 
1 31 0.071440 1 0.071440 639937
2 31 0.135090 2 0.067545 1283521
3 31 0.206113 3 0.068704 1950209
4 31 0.354189 5 0.070838 3241985
5 31 0.441736 6 0.073623 3931073
6 31 0.586646 8 0.073331 5160705
7 31 0.674904 9 0.074989 5807873
8 31 0.853014 11 0.077547 7225665
9 31 1.042745 13 0.080211 8610049
10 31 1.124964 14 0.080355 9197505
11 31 1.296865 16 0.081054 10460033
12 31 1.545045 18 0.085836 12376513
13 31 1.574556 19 0.082871 12384705
14 31 1.789706 21 0.085224 13964353
15 31 1.963650 23 0.085376 15253633
16 31 2.128358 25 0.085134 16308481
17 31 2.266394 26 0.087169 17101121
18 31 2.508253 28 0.089580 18654273
19 31 2.845191 30 0.094840 20979201
20 31 2.883457 32 0.090108 21130753
21 31 3.206824 34 0.094318 23541313
22 31 3.346980 36 0.092972 24330305
23 31 3.934491 38 0.103539 28724801
24 31 4.008165 40 0.100204 29376257
25 31 3.955254 42 0.094173 28078465
26 31 4.172085 44 0.094820 29469057
27 31 4.305820 46 0.093605 30549505
28 31 4.583991 48 0.095500 31711553
29 31 5.018985 50 0.100380 34147201
30 31 5.065139 52 0.097407 34374337
31 31 6.078691 53 0.114692 41660161
73.9689
