q q_max q_time hits q_time/hits k 
1 31 0.071301 1 0.071301 639937
2 31 0.137920 2 0.068960 1287105
3 31 0.202985 3 0.067662 1932289
4 31 0.350522 5 0.070104 3212353
5 31 0.438513 6 0.073085 3919489
6 31 0.596418 8 0.074552 5281089
7 31 0.678910 9 0.075434 5851841
8 31 0.854169 11 0.077652 7283265
9 31 1.033926 13 0.079533 8598913
10 31 1.118971 14 0.079926 9148481
11 31 1.310410 16 0.081901 10581569
12 31 1.495288 18 0.083072 11937025
13 31 1.590690 19 0.083721 12449537
14 31 1.802576 21 0.085837 14062465
15 31 1.985092 23 0.086308 15355905
16 31 2.554370 25 0.102175 19866753
17 31 2.380470 26 0.091557 17955265
18 31 2.498355 28 0.089227 18571329
19 31 2.729197 30 0.090973 20167425
20 31 2.869001 32 0.089656 20922625
21 31 3.561125 34 0.104739 22540033
22 31 3.343406 36 0.092872 23997249
23 31 3.680093 38 0.096845 25646977
24 31 3.847450 40 0.096186 26483329
25 31 4.227401 42 0.100652 29245441
26 31 4.310867 44 0.097974 29967169
27 31 4.418959 46 0.096064 30924801
28 31 5.146766 48 0.107224 35412993
29 31 4.909218 50 0.098184 34082689
30 31 5.024162 52 0.096618 34432001
31 31 5.164705 53 0.097447 35317569
74.3335
