q q_max q_time hits q_time/hits k 
1 31 0.071339 1 0.071339 639937
2 31 0.130030 2 0.065015 1281921
3 31 0.203396 3 0.067799 1932097
4 31 0.359046 5 0.071809 3307649
5 31 0.433527 6 0.072254 3879553
6 31 0.603317 8 0.075415 5285441
7 31 0.677001 9 0.075222 5859457
8 31 0.870229 11 0.079112 7440385
9 31 1.119502 13 0.086116 9301569
10 31 1.132511 14 0.080894 9293697
11 31 1.387749 16 0.086734 11260737
12 31 1.610672 18 0.089482 12928833
13 31 1.580855 19 0.083203 12426369
14 31 1.775649 21 0.084555 13826625
15 31 2.288736 23 0.099510 17912065
16 31 2.420739 25 0.096830 18749505
17 31 2.273820 26 0.087455 17127937
18 31 2.612688 28 0.093310 19545217
19 31 2.680250 30 0.089342 19697537
20 31 2.877883 32 0.089934 21105217
21 31 3.092736 34 0.090963 22451137
22 31 3.353348 36 0.093149 24200385
23 31 3.460160 38 0.091057 24895233
24 31 3.813698 40 0.095342 27496065
25 31 3.892127 42 0.092670 27829569
26 31 4.553055 44 0.103479 31494273
27 31 4.390459 46 0.095445 30897985
28 31 4.508367 48 0.093924 31567809
29 31 5.104736 50 0.102095 34831041
30 31 4.992031 52 0.096001 34624001
31 31 5.178988 53 0.097717 35526465
73.4488
