q q_max q_time hits q_time/hits k 
1 31 0.071437 1 0.071437 639937
2 31 0.132269 2 0.066134 1291585
3 31 0.204075 3 0.068025 1933441
4 31 0.353811 5 0.070762 3242945
5 31 0.438091 6 0.073015 3891393
6 31 0.592397 8 0.074050 5192321
7 31 0.690374 9 0.076708 5927041
8 31 0.856403 11 0.077855 7275137
9 31 1.042923 13 0.080225 8641473
10 31 1.121850 14 0.080132 9160449
11 31 1.301346 16 0.081334 10456705
12 31 1.634305 18 0.090795 13083905
13 31 1.637993 19 0.086210 12852609
14 31 1.771223 21 0.084344 13710337
15 31 1.969108 23 0.085613 15099329
16 31 2.474852 25 0.098994 19068417
17 31 2.532747 26 0.097413 18955585
18 31 2.488703 28 0.088882 18358913
19 31 2.761590 30 0.092053 20381633
20 31 2.927240 32 0.091476 21397825
21 31 3.105501 34 0.091338 22446209
22 31 3.460289 36 0.096119 25020865
23 31 3.478690 38 0.091544 24928705
24 31 3.856123 40 0.096403 27978497
25 31 4.023712 42 0.095803 28141505
26 31 4.173249 44 0.094847 29591041
27 31 4.450310 46 0.096746 30794945
28 31 4.623289 48 0.096319 31907713
29 31 4.826835 50 0.096537 33320001
30 31 5.717227 52 0.109947 38829825
31 31 6.011695 53 0.113428 40662849
74.7299
