q q_max q_time hits q_time/hits k 
1 31 0.070454 1 0.070454 639937
2 31 0.137483 2 0.068741 1289473
3 31 0.203679 3 0.067893 1931137
4 31 0.355111 5 0.071022 3279937
5 31 0.436205 6 0.072701 3896705
6 31 0.593045 8 0.074131 5262145
7 31 0.677012 9 0.075224 5859969
8 31 0.852786 11 0.077526 7287681
9 31 1.037261 13 0.079789 8670977
10 31 1.114982 14 0.079642 9156737
11 31 1.307040 16 0.081690 10551041
12 31 1.494161 18 0.083009 11818561
13 31 1.587062 19 0.083530 12414401
14 31 1.813816 21 0.086372 14153409
15 31 2.013625 23 0.087549 15604481
16 31 2.214576 25 0.088583 16988353
17 31 2.373646 26 0.091294 17320321
18 31 2.481510 28 0.088625 18525569
19 31 2.687683 30 0.089589 19955649
20 31 2.992691 32 0.093522 21061441
21 31 3.291524 34 0.096810 23546305
22 31 3.372805 36 0.093689 24343681
23 31 3.620432 38 0.095275 25321729
24 31 3.703765 40 0.092594 26376513
25 31 3.856756 42 0.091828 27450625
26 31 4.417871 44 0.100406 29503617
27 31 4.524039 46 0.098349 30648065
28 31 5.206646 48 0.108472 33504001
29 31 4.670633 50 0.093413 32808705
30 31 5.147251 52 0.098986 35482689
31 31 5.539487 53 0.104519 35674881
73.7952
