q q_max q_time hits q_time/hits k 
1 31 0.071325 1 0.071325 639937
2 31 0.133225 2 0.066612 1286401
3 31 0.204260 3 0.068087 1924033
4 31 0.364114 5 0.072823 3304705
5 31 0.444037 6 0.074006 3910849
6 31 0.598976 8 0.074872 5197121
7 31 0.690816 9 0.076757 5939265
8 31 0.859877 11 0.078171 7219649
9 31 1.042299 13 0.080177 8552961
10 31 1.123828 14 0.080273 9095489
11 31 1.339814 16 0.083738 10615617
12 31 1.494596 18 0.083033 11783873
13 31 1.631207 19 0.085853 12803777
14 31 1.793865 21 0.085422 13850113
15 31 1.996476 23 0.086803 15297793
16 31 2.669976 25 0.106799 20561025
17 31 2.283908 26 0.087843 17080513
18 31 2.517375 28 0.089906 18559809
19 31 2.704258 30 0.090142 19826689
20 31 2.959663 32 0.092489 21449345
21 31 3.106236 34 0.091360 22496513
22 31 3.555344 36 0.098760 25714881
23 31 3.529014 38 0.092869 25360769
24 31 3.705440 40 0.092636 26383489
25 31 3.949466 42 0.094035 27992641
26 31 4.125349 44 0.093758 28974593
27 31 4.355355 46 0.094682 30631809
28 31 4.571592 48 0.095241 31998849
29 31 4.971828 50 0.099437 34138177
30 31 4.952307 52 0.095237 34514689
31 31 5.091531 53 0.096067 34990849
72.8376
