q q_max q_time hits q_time/hits k 
1 31 0.071637 1 0.071637 639937
2 31 0.145786 2 0.072893 1280705
3 31 0.205158 3 0.068386 1932033
4 31 0.353154 5 0.070631 3244865
5 31 0.438759 6 0.073126 3899073
6 31 0.585493 8 0.073187 5178753
7 31 0.678578 9 0.075398 5875073
8 31 0.876616 11 0.079692 7486721
9 31 1.063606 13 0.081816 8912193
10 31 1.109593 14 0.079257 9125953
11 31 1.317953 16 0.082372 10619905
12 31 1.618006 18 0.089889 12985729
13 31 1.585559 19 0.083450 12496513
14 31 1.805895 21 0.085995 14118913
15 31 1.973307 23 0.085796 15229377
16 31 2.142495 25 0.085700 16379713
17 31 2.289765 26 0.088068 17259457
18 31 2.529151 28 0.090327 18798081
19 31 2.871727 30 0.095724 21375553
20 31 2.892603 32 0.090394 21159233
21 31 3.063245 34 0.090095 22378369
22 31 3.312144 36 0.092004 23948097
23 31 3.513076 38 0.092449 25315649
24 31 3.776249 40 0.094406 27569921
25 31 4.334787 42 0.103209 29742913
26 31 4.508588 44 0.102468 30940737
27 31 4.855333 46 0.105551 33322305
28 31 4.495595 48 0.093658 31615233
29 31 4.906398 50 0.098128 33476033
30 31 5.265093 52 0.101252 35887105
31 31 5.453792 53 0.102902 36993537
74.0393
