q q_max q_time hits q_time/hits k 
1 31 0.064851 1 0.064851 639937
2 31 0.137949 2 0.068974 1288513
3 31 0.202050 3 0.067350 1920961
4 31 0.351193 5 0.070239 3227777
5 31 0.435056 6 0.072509 3893121
6 31 0.599475 8 0.074934 5321089
7 31 0.684144 9 0.076016 5929345
8 31 0.848169 11 0.077106 7230465
9 31 1.037171 13 0.079782 8646657
10 31 1.148019 14 0.082001 9447617
11 31 1.330096 16 0.083131 10538049
12 31 1.610834 18 0.089491 12965953
13 31 1.629008 19 0.085737 12877121
14 31 1.756097 21 0.083624 13696961
15 31 1.963757 23 0.085381 15126401
16 31 2.130124 25 0.085205 16329857
17 31 2.372646 26 0.091256 17745473
18 31 2.466954 28 0.088105 18446593
19 31 2.672110 30 0.089070 19683137
20 31 3.060940 32 0.095654 22395585
21 31 3.113863 34 0.091584 22716033
22 31 3.294850 36 0.091524 23906305
23 31 3.539199 38 0.093137 25369281
24 31 3.940659 40 0.098516 29001153
25 31 3.972697 42 0.094588 28050113
26 31 4.450834 44 0.101155 30769345
27 31 4.311737 46 0.093733 30307841
28 31 4.590296 48 0.095631 31695553
29 31 5.099047 50 0.101981 34672897
30 31 5.183470 52 0.099682 36088513
31 31 5.363783 53 0.101203 36994113
73.3613
