q q_max q_time hits q_time/hits k 
1 31 0.069511 1 0.069511 639937
2 31 0.130778 2 0.065389 1289857
3 31 0.203193 3 0.067731 1933505
4 31 0.355747 5 0.071149 3258433
5 31 0.436042 6 0.072674 3887105
6 31 0.598486 8 0.074811 5297601
7 31 0.677008 9 0.075223 5812801
8 31 0.858975 11 0.078089 7283969
9 31 1.143901 13 0.087992 9601409
10 31 1.106333 14 0.079024 9046465
11 31 1.322799 16 0.082675 10668993
12 31 1.479762 18 0.082209 11744321
13 31 1.576875 19 0.082993 12411777
14 31 1.770067 21 0.084289 13737729
15 31 2.077482 23 0.090325 16138369
16 31 2.133803 25 0.085352 16306881
17 31 2.254112 26 0.086697 16940673
18 31 2.477359 28 0.088477 18454657
19 31 2.777872 30 0.092596 20581185
20 31 2.988583 32 0.093393 21934913
21 31 3.114402 34 0.091600 22634561
22 31 3.629057 36 0.100807 26607745
23 31 3.479337 38 0.091561 25006849
24 31 3.722274 40 0.093057 26797121
25 31 4.196223 42 0.099910 30282689
26 31 4.141836 44 0.094133 29194177
27 31 4.420011 46 0.096087 30599809
28 31 5.109275 48 0.106443 35042305
29 31 4.853039 50 0.097061 33965697
30 31 4.982457 52 0.095816 34731393
31 31 5.051239 53 0.095306 35139329
73.138
