q q_max q_time hits q_time/hits k 
1 31 0.070474 1 0.070474 639937
2 31 0.134574 2 0.067287 1283713
3 31 0.202270 3 0.067423 1930049
4 31 0.349440 5 0.069888 3209409
5 31 0.437907 6 0.072984 3913537
6 31 0.596827 8 0.074603 5269761
7 31 0.679480 9 0.075498 5892673
8 31 0.838226 11 0.076202 7137089
9 31 1.020562 13 0.078505 8495489
10 31 1.104990 14 0.078928 9049089
11 31 1.297223 16 0.081076 10473665
12 31 1.602433 18 0.089024 12869825
13 31 1.590512 19 0.083711 12487873
14 31 1.828914 21 0.087091 14310785
15 31 2.094134 23 0.091049 16262465
16 31 2.369946 25 0.094798 18308481
17 31 2.267954 26 0.087229 17047617
18 31 2.552550 28 0.091163 18717313
19 31 2.827236 30 0.094241 19746369
20 31 2.879294 32 0.089978 20998977
21 31 3.120355 34 0.091775 22692993
22 31 3.269623 36 0.090823 23582849
23 31 3.541880 38 0.093207 25397825
24 31 3.663586 40 0.091590 26573953
25 31 4.100059 42 0.097620 28906625
26 31 4.105612 44 0.093309 29228417
27 31 4.527046 46 0.098414 30817409
28 31 4.864720 48 0.101348 33430849
29 31 5.018212 50 0.100364 34560513
30 31 4.987555 52 0.095915 34827137
31 31 5.239134 53 0.098852 35711489
73.1829
