q q_max q_time hits q_time/hits k 
1 31 0.070537 1 0.070537 639937
2 31 0.134710 2 0.067355 1286849
3 31 0.207611 3 0.069204 1978561
4 31 0.355244 5 0.071049 3291329
5 31 0.435487 6 0.072581 3887937
6 31 0.593918 8 0.074240 5232257
7 31 0.675648 9 0.075072 5850305
8 31 0.858200 11 0.078018 7326849
9 31 1.062827 13 0.081756 8674689
10 31 1.127930 14 0.080566 9185025
11 31 1.354907 16 0.084682 10995841
12 31 1.513542 18 0.084086 12085889
13 31 1.599789 19 0.084199 12640129
14 31 1.806871 21 0.086041 14152769
15 31 1.970620 23 0.085679 15199745
16 31 2.287590 25 0.091504 16728065
17 31 2.286396 26 0.087938 17332225
18 31 2.965826 28 0.105922 22504449
19 31 3.113875 30 0.103796 23388033
20 31 3.132295 32 0.097884 22871105
21 31 3.154613 34 0.092783 22897665
22 31 3.327482 36 0.092430 23867393
23 31 3.506262 38 0.092270 25242945
24 31 3.781159 40 0.094529 27467009
25 31 4.254671 42 0.101302 29199169
26 31 4.114335 44 0.093508 28830721
27 31 4.602569 46 0.100056 31456897
28 31 4.795856 48 0.099914 32781825
29 31 4.802241 50 0.096045 33420033
30 31 5.011380 52 0.096373 34196225
31 31 6.401662 53 0.120786 43973377
75.3063
